Country,date,indicator,value
Sweden,2020-05-27,Daily hospital occupancy,1648.5436893203900
Sweden,2020-05-28,Daily hospital occupancy,1604.8543689320400
Sweden,2020-05-29,Daily hospital occupancy,1587.378640776700
Sweden,2020-05-30,Daily hospital occupancy,1552.4271844660200
Sweden,2020-05-31,Daily hospital occupancy,1562.1359223301000
Sweden,2020-06-01,Daily hospital occupancy,1601.9417475728200
Sweden,2020-06-02,Daily hospital occupancy,1567.9611650485400
Sweden,2020-06-03,Daily hospital occupancy,1536.893203883500
Sweden,2020-06-04,Daily hospital occupancy,1437.8640776699000
Sweden,2020-06-05,Daily hospital occupancy,1473.7864077669900
Sweden,2020-06-06,Daily hospital occupancy,1463.106796116510
Sweden,2020-06-07,Daily hospital occupancy,1469.902912621360
Sweden,2020-06-08,Daily hospital occupancy,1524.2718446601900
Sweden,2020-06-09,Daily hospital occupancy,1426.2135922330100
Sweden,2020-06-10,Daily hospital occupancy,1403.883495145630
Sweden,2020-06-11,Daily hospital occupancy,1342.7184466019400
Sweden,2020-06-12,Daily hospital occupancy,1321.3592233009700
Sweden,2020-06-13,Daily hospital occupancy,1322.3300970873800
Sweden,2020-06-14,Daily hospital occupancy,1319.4174757281600
Sweden,2020-06-15,Daily hospital occupancy,1264.0776699029100
Sweden,2020-06-16,Daily hospital occupancy,1239.8058252427200
Sweden,2020-06-17,Daily hospital occupancy,1190.2912621359200
Sweden,2020-06-18,Daily hospital occupancy,1153.398058252430
Sweden,2020-06-19,Daily hospital occupancy,1150.4854368932000
Sweden,2020-06-20,Daily hospital occupancy,1145.631067961170
Sweden,2020-06-21,Daily hospital occupancy,1149.514563106800
Sweden,2020-06-22,Daily hospital occupancy,1105.8252427184500
Sweden,2020-06-23,Daily hospital occupancy,1104.8543689320400
Sweden,2020-06-24,Daily hospital occupancy,1054.368932038840
Sweden,2020-06-25,Daily hospital occupancy,959.2233009708740
Sweden,2020-06-26,Daily hospital occupancy,922.3300970873790
Sweden,2020-06-27,Daily hospital occupancy,921.3592233009710
Sweden,2020-06-28,Daily hospital occupancy,923.3009708737870
Sweden,2020-06-29,Daily hospital occupancy,884.4660194174760
Sweden,2020-06-30,Daily hospital occupancy,804.8543689320390
Sweden,2020-07-01,Daily hospital occupancy,778.6407766990290
Sweden,2020-07-02,Daily hospital occupancy,741.747572815534
Sweden,2020-07-03,Daily hospital occupancy,732.0388349514560
Sweden,2020-07-04,Daily hospital occupancy,727.1844660194180
Sweden,2020-07-05,Daily hospital occupancy,728.1553398058250
Sweden,2020-07-06,Daily hospital occupancy,631.0679611650490
Sweden,2020-07-07,Daily hospital occupancy,604.8543689320390
Sweden,2020-07-08,Daily hospital occupancy,589.3203883495150
Sweden,2020-07-09,Daily hospital occupancy,532.0388349514560
Sweden,2020-07-10,Daily hospital occupancy,491.26213592233000
Sweden,2020-07-11,Daily hospital occupancy,491.26213592233000
Sweden,2020-07-12,Daily hospital occupancy,492.2330097087380
Sweden,2020-07-13,Daily hospital occupancy,448.54368932038800
Sweden,2020-07-14,Daily hospital occupancy,439.8058252427180
Sweden,2020-07-15,Daily hospital occupancy,378.6407766990290
Sweden,2020-07-16,Daily hospital occupancy,360.1941747572820
Sweden,2020-07-17,Daily hospital occupancy,328.15533980582500
Sweden,2020-07-18,Daily hospital occupancy,329.12621359223300
Sweden,2020-07-19,Daily hospital occupancy,328.15533980582500
Sweden,2020-07-20,Daily hospital occupancy,295.1456310679610
Sweden,2020-07-21,Daily hospital occupancy,305.8252427184470
Sweden,2020-07-22,Daily hospital occupancy,307.7669902912620
Sweden,2020-07-23,Daily hospital occupancy,310.67961165048500
Sweden,2020-07-24,Daily hospital occupancy,292.2330097087380
Sweden,2020-07-25,Daily hospital occupancy,293.20388349514600
Sweden,2020-07-26,Daily hospital occupancy,293.20388349514600
Sweden,2020-07-27,Daily hospital occupancy,286.40776699029100
Sweden,2020-07-28,Daily hospital occupancy,283.495145631068
Sweden,2020-07-29,Daily hospital occupancy,260.19417475728200
Sweden,2020-07-30,Daily hospital occupancy,260.19417475728200
Sweden,2020-07-31,Daily hospital occupancy,253.39805825242700
Sweden,2020-08-01,Daily hospital occupancy,253.39805825242700
Sweden,2020-08-02,Daily hospital occupancy,252.4271844660190
Sweden,2020-08-03,Daily hospital occupancy,237.8640776699030
Sweden,2020-08-04,Daily hospital occupancy,222.33009708737900
Sweden,2020-08-05,Daily hospital occupancy,224.27184466019400
Sweden,2020-08-06,Daily hospital occupancy,225.24271844660200
Sweden,2020-08-07,Daily hospital occupancy,202.9126213592230
Sweden,2020-08-08,Daily hospital occupancy,203.88349514563100
Sweden,2020-08-09,Daily hospital occupancy,203.88349514563100
Sweden,2020-08-10,Daily hospital occupancy,215.5339805825240
Sweden,2020-08-11,Daily hospital occupancy,215.5339805825240
Sweden,2020-08-12,Daily hospital occupancy,206.79611650485400
Sweden,2020-08-13,Daily hospital occupancy,206.79611650485400
Sweden,2020-08-14,Daily hospital occupancy,206.79611650485400
Sweden,2020-08-15,Daily hospital occupancy,210.67961165048500
Sweden,2020-08-16,Daily hospital occupancy,211.6504854368930
Sweden,2020-08-17,Daily hospital occupancy,213.59223300970900
Sweden,2020-08-18,Daily hospital occupancy,208.73786407767000
Sweden,2020-08-19,Daily hospital occupancy,196.11650485436900
Sweden,2020-08-20,Daily hospital occupancy,194.17475728155300
Sweden,2020-08-21,Daily hospital occupancy,194.17475728155300
Sweden,2020-08-22,Daily hospital occupancy,194.17475728155300
Sweden,2020-08-23,Daily hospital occupancy,194.17475728155300
Sweden,2020-08-24,Daily hospital occupancy,181.55339805825200
Sweden,2020-08-25,Daily hospital occupancy,174.75728155339800
Sweden,2020-08-26,Daily hospital occupancy,175.72815533980600
Sweden,2020-08-27,Daily hospital occupancy,175.72815533980600
Sweden,2020-08-28,Daily hospital occupancy,173.7864077669900
Sweden,2020-08-29,Daily hospital occupancy,168.93203883495100
Sweden,2020-08-30,Daily hospital occupancy,170.873786407767
Sweden,2020-08-31,Daily hospital occupancy,148.54368932038800
Sweden,2020-09-01,Daily hospital occupancy,145.63106796116500
Sweden,2020-09-02,Daily hospital occupancy,144.6601941747570
Sweden,2020-09-03,Daily hospital occupancy,138.83495145631100
Sweden,2020-09-04,Daily hospital occupancy,136.89320388349500
Sweden,2020-09-05,Daily hospital occupancy,137.8640776699030
Sweden,2020-09-06,Daily hospital occupancy,138.83495145631100
Sweden,2020-09-07,Daily hospital occupancy,129.12621359223300
Sweden,2020-09-08,Daily hospital occupancy,131.06796116504900
Sweden,2020-09-09,Daily hospital occupancy,124.27184466019400
Sweden,2020-09-10,Daily hospital occupancy,124.27184466019400
Sweden,2020-09-11,Daily hospital occupancy,123.30097087378600
Sweden,2020-09-12,Daily hospital occupancy,121.35922330097100
Sweden,2020-09-13,Daily hospital occupancy,122.33009708737900
Sweden,2020-09-14,Daily hospital occupancy,134.95145631068000
Sweden,2020-09-15,Daily hospital occupancy,138.83495145631100
Sweden,2020-09-16,Daily hospital occupancy,129.12621359223300
Sweden,2020-09-17,Daily hospital occupancy,135.92233009708700
Sweden,2020-09-18,Daily hospital occupancy,132.03883495145600
Sweden,2020-09-19,Daily hospital occupancy,131.06796116504900
Sweden,2020-09-20,Daily hospital occupancy,129.12621359223300
Sweden,2020-09-21,Daily hospital occupancy,131.06796116504900
Sweden,2020-09-22,Daily hospital occupancy,132.03883495145600
Sweden,2020-09-23,Daily hospital occupancy,142.71844660194200
Sweden,2020-09-24,Daily hospital occupancy,144.6601941747570
Sweden,2020-09-25,Daily hospital occupancy,142.71844660194200
Sweden,2020-09-26,Daily hospital occupancy,143.6893203883500
Sweden,2020-09-27,Daily hospital occupancy,143.6893203883500
Sweden,2020-09-28,Daily hospital occupancy,141.747572815534
Sweden,2020-09-29,Daily hospital occupancy,140.7766990291260
Sweden,2020-09-30,Daily hospital occupancy,138.83495145631100
Sweden,2020-10-01,Daily hospital occupancy,141.747572815534
Sweden,2020-10-02,Daily hospital occupancy,142.71844660194200
Sweden,2020-10-03,Daily hospital occupancy,141.747572815534
Sweden,2020-10-04,Daily hospital occupancy,142.71844660194200
Sweden,2020-10-05,Daily hospital occupancy,145.63106796116500
Sweden,2020-10-06,Daily hospital occupancy,148.54368932038800
Sweden,2020-10-07,Daily hospital occupancy,166.9902912621360
Sweden,2020-10-08,Daily hospital occupancy,167.96116504854400
Sweden,2020-10-09,Daily hospital occupancy,164.07766990291300
Sweden,2020-10-10,Daily hospital occupancy,165.0485436893200
Sweden,2020-10-11,Daily hospital occupancy,166.9902912621360
Sweden,2020-10-12,Daily hospital occupancy,167.96116504854400
Sweden,2020-10-13,Daily hospital occupancy,165.0485436893200
Sweden,2020-10-14,Daily hospital occupancy,191.26213592233000
Sweden,2020-10-15,Daily hospital occupancy,189.32038834951500
Sweden,2020-10-16,Daily hospital occupancy,193.20388349514600
Sweden,2020-10-17,Daily hospital occupancy,191.26213592233000
Sweden,2020-10-18,Daily hospital occupancy,197.0873786407770
Sweden,2020-10-19,Daily hospital occupancy,198.05825242718400
Sweden,2020-10-20,Daily hospital occupancy,201.94174757281600
Sweden,2020-10-21,Daily hospital occupancy,261.1650485436890
Sweden,2020-10-22,Daily hospital occupancy,261.1650485436890
Sweden,2020-10-23,Daily hospital occupancy,258.25242718446600
Sweden,2020-10-24,Daily hospital occupancy,266.0194174757280
Sweden,2020-10-25,Daily hospital occupancy,270.873786407767
Sweden,2020-10-26,Daily hospital occupancy,362.1359223300970
Sweden,2020-10-27,Daily hospital occupancy,368.9320388349510
Sweden,2020-10-28,Daily hospital occupancy,431.0679611650490
Sweden,2020-10-29,Daily hospital occupancy,444.6601941747570
Sweden,2020-10-30,Daily hospital occupancy,446.6019417475730
Sweden,2020-10-31,Daily hospital occupancy,439.8058252427180
Sweden,2020-11-01,Daily hospital occupancy,435.92233009708700
Sweden,2020-11-02,Daily hospital occupancy,596.1165048543690
Sweden,2020-11-03,Daily hospital occupancy,622.3300970873790
Sweden,2020-11-04,Daily hospital occupancy,711.6504854368930
Sweden,2020-11-05,Daily hospital occupancy,708.7378640776700
Sweden,2020-11-06,Daily hospital occupancy,708.7378640776700
Sweden,2020-11-07,Daily hospital occupancy,709.7087378640780
Sweden,2020-11-08,Daily hospital occupancy,719.4174757281550
Sweden,2020-11-09,Daily hospital occupancy,956.3106796116510
Sweden,2020-11-10,Daily hospital occupancy,962.1359223300970
Sweden,2020-11-11,Daily hospital occupancy,1108.7378640776700
Sweden,2020-11-12,Daily hospital occupancy,1119.4174757281600
Sweden,2020-11-13,Daily hospital occupancy,1127.1844660194200
Sweden,2020-11-14,Daily hospital occupancy,1117.4757281553400
Sweden,2020-11-15,Daily hospital occupancy,1121.3592233009700
Sweden,2020-11-16,Daily hospital occupancy,1374.7572815534000
Sweden,2020-11-17,Daily hospital occupancy,1369.902912621360
Sweden,2020-11-18,Daily hospital occupancy,1535.9223300970900
Sweden,2020-11-19,Daily hospital occupancy,1540.7766990291300
Sweden,2020-11-20,Daily hospital occupancy,1570.873786407770
Sweden,2020-11-21,Daily hospital occupancy,1564.0776699029100
Sweden,2020-11-22,Daily hospital occupancy,1573.7864077669900
Sweden,2020-11-23,Daily hospital occupancy,1800.0
Sweden,2020-11-24,Daily hospital occupancy,1807.7669902912600
Sweden,2020-11-25,Daily hospital occupancy,1853.398058252430
Sweden,2020-11-26,Daily hospital occupancy,1849.514563106800
Sweden,2020-11-27,Daily hospital occupancy,1836.893203883500
Sweden,2020-11-28,Daily hospital occupancy,1845.631067961170
Sweden,2020-11-29,Daily hospital occupancy,1843.6893203883500
Sweden,2020-11-30,Daily hospital occupancy,1924.2718446601900
Sweden,2020-12-01,Daily hospital occupancy,1933.009708737860
Sweden,2020-12-02,Daily hospital occupancy,1923.3009708737900
Sweden,2020-12-03,Daily hospital occupancy,1927.1844660194200
Sweden,2020-12-04,Daily hospital occupancy,1887.378640776700
Sweden,2020-12-05,Daily hospital occupancy,1888.3495145631100
Sweden,2020-12-06,Daily hospital occupancy,1911.6504854368900
Sweden,2020-12-07,Daily hospital occupancy,2018.4466019417500
Sweden,2020-12-08,Daily hospital occupancy,2029.126213592230
Sweden,2020-12-09,Daily hospital occupancy,2133.980582524270
Sweden,2020-12-10,Daily hospital occupancy,2127.1844660194200
Sweden,2020-12-11,Daily hospital occupancy,2065.0485436893200
Sweden,2020-12-12,Daily hospital occupancy,2076.6990291262100
Sweden,2020-12-13,Daily hospital occupancy,2082.5242718446600
Sweden,2020-12-14,Daily hospital occupancy,2259.223300970870
Sweden,2020-12-15,Daily hospital occupancy,2289.3203883495100
Sweden,2020-12-16,Daily hospital occupancy,2344.660194174760
Sweden,2020-12-17,Daily hospital occupancy,2347.5728155339800
Sweden,2020-12-18,Daily hospital occupancy,2337.864077669900
Sweden,2020-12-19,Daily hospital occupancy,2316.5048543689300
Sweden,2020-12-20,Daily hospital occupancy,2326.21359223301
Sweden,2020-12-21,Daily hospital occupancy,2535.922330097090
Sweden,2020-12-22,Daily hospital occupancy,2541.747572815530
Sweden,2020-12-23,Daily hospital occupancy,2500.970873786410
Sweden,2020-12-24,Daily hospital occupancy,2508.73786407767
Sweden,2020-12-25,Daily hospital occupancy,2501.9417475728200
Sweden,2020-12-26,Daily hospital occupancy,2522.330097087380
Sweden,2020-12-27,Daily hospital occupancy,2515.5339805825200
Sweden,2020-12-28,Daily hospital occupancy,2633.0097087378600
Sweden,2020-12-29,Daily hospital occupancy,2654.368932038840
Sweden,2020-12-30,Daily hospital occupancy,2611.650485436890
Sweden,2020-12-31,Daily hospital occupancy,2592.2330097087400
Sweden,2021-01-01,Daily hospital occupancy,2553.3980582524300
Sweden,2021-01-02,Daily hospital occupancy,2564.0776699029100
Sweden,2021-01-03,Daily hospital occupancy,2573.78640776699
Sweden,2021-01-04,Daily hospital occupancy,2690.291262135920
Sweden,2021-01-05,Daily hospital occupancy,2695.145631067960
Sweden,2021-01-06,Daily hospital occupancy,2693.203883495150
Sweden,2021-01-07,Daily hospital occupancy,2621.359223300970
Sweden,2021-01-08,Daily hospital occupancy,2552.4271844660200
Sweden,2021-01-09,Daily hospital occupancy,2531.067961165050
Sweden,2021-01-10,Daily hospital occupancy,2517.4757281553400
Sweden,2021-01-11,Daily hospital occupancy,2525.242718446600
Sweden,2021-01-12,Daily hospital occupancy,2536.893203883500
Sweden,2021-01-13,Daily hospital occupancy,2466.019417475730
Sweden,2021-01-14,Daily hospital occupancy,2432.0388349514600
Sweden,2021-01-15,Daily hospital occupancy,2233.980582524270
Sweden,2021-01-16,Daily hospital occupancy,2223.3009708737900
Sweden,2021-01-17,Daily hospital occupancy,2212.621359223300
Sweden,2021-01-18,Daily hospital occupancy,2203.883495145630
Sweden,2021-01-19,Daily hospital occupancy,2183.4951456310700
Sweden,2021-01-20,Daily hospital occupancy,2030.097087378640
Sweden,2021-01-21,Daily hospital occupancy,2018.4466019417500
Sweden,2021-01-22,Daily hospital occupancy,1868.9320388349500
Sweden,2021-01-23,Daily hospital occupancy,1858.2524271844700
Sweden,2021-01-24,Daily hospital occupancy,1853.398058252430
Sweden,2021-01-25,Daily hospital occupancy,1883.4951456310700
Sweden,2021-01-26,Daily hospital occupancy,1870.873786407770
Sweden,2021-01-27,Daily hospital occupancy,1779.6116504854400
Sweden,2021-01-28,Daily hospital occupancy,1775.7281553398100
Sweden,2021-01-29,Daily hospital occupancy,1635.9223300970900
Sweden,2021-01-30,Daily hospital occupancy,1620.3883495145600
Sweden,2021-01-31,Daily hospital occupancy,1612.621359223300
Sweden,2021-02-01,Daily hospital occupancy,1551.4563106796100
Sweden,2021-02-02,Daily hospital occupancy,1536.893203883500
Sweden,2021-02-03,Daily hospital occupancy,1444.6601941747600
Sweden,2021-02-04,Daily hospital occupancy,1438.8349514563100
Sweden,2021-02-05,Daily hospital occupancy,1357.2815533980600
Sweden,2021-02-06,Daily hospital occupancy,1346.601941747570
Sweden,2021-02-07,Daily hospital occupancy,1342.7184466019400
Sweden,2021-02-08,Daily hospital occupancy,1343.6893203883500
Sweden,2021-02-09,Daily hospital occupancy,1333.9805825242700
Sweden,2021-02-10,Daily hospital occupancy,1268.9320388349500
Sweden,2021-02-11,Daily hospital occupancy,1273.7864077669900
Sweden,2021-02-12,Daily hospital occupancy,1202.9126213592200
Sweden,2021-02-13,Daily hospital occupancy,1193.2038834951500
Sweden,2021-02-14,Daily hospital occupancy,1200.0
Sweden,2021-02-15,Daily hospital occupancy,1242.7184466019400
Sweden,2021-02-16,Daily hospital occupancy,1243.6893203883500
Sweden,2021-02-17,Daily hospital occupancy,1207.7669902912600
Sweden,2021-02-18,Daily hospital occupancy,1198.0582524271800
Sweden,2021-02-19,Daily hospital occupancy,1151.4563106796100
Sweden,2021-02-20,Daily hospital occupancy,1150.4854368932000
Sweden,2021-02-21,Daily hospital occupancy,1154.3689320388300
Sweden,2021-02-22,Daily hospital occupancy,1237.8640776699000
Sweden,2021-02-23,Daily hospital occupancy,1225.2427184466000
Sweden,2021-02-24,Daily hospital occupancy,1198.0582524271800
Sweden,2021-02-25,Daily hospital occupancy,1198.0582524271800
Sweden,2021-02-26,Daily hospital occupancy,1210.6796116504900
Sweden,2021-02-27,Daily hospital occupancy,1202.9126213592200
Sweden,2021-02-28,Daily hospital occupancy,1207.7669902912600
Sweden,2021-03-01,Daily hospital occupancy,1309.7087378640800
Sweden,2021-03-02,Daily hospital occupancy,1298.0582524271800
Sweden,2021-03-03,Daily hospital occupancy,1297.0873786407800
Sweden,2021-03-04,Daily hospital occupancy,1300.9708737864100
Sweden,2021-03-05,Daily hospital occupancy,1282.5242718446600
Sweden,2021-03-06,Daily hospital occupancy,1276.6990291262100
Sweden,2021-03-07,Daily hospital occupancy,1278.6407766990300
Sweden,2021-03-08,Daily hospital occupancy,1371.8446601941700
Sweden,2021-03-09,Daily hospital occupancy,1368.9320388349500
Sweden,2021-03-10,Daily hospital occupancy,1350.485436893200
Sweden,2021-03-11,Daily hospital occupancy,1349.514563106800
Sweden,2021-03-12,Daily hospital occupancy,1367.9611650485400
Sweden,2021-03-13,Daily hospital occupancy,1370.873786407770
Sweden,2021-03-14,Daily hospital occupancy,1375.7281553398100
Sweden,2021-03-15,Daily hospital occupancy,1503.883495145630
Sweden,2021-03-16,Daily hospital occupancy,1491.2621359223300
Sweden,2021-03-17,Daily hospital occupancy,1456.3106796116500
Sweden,2021-03-18,Daily hospital occupancy,1456.3106796116500
Sweden,2021-03-19,Daily hospital occupancy,1490.2912621359200
Sweden,2021-03-20,Daily hospital occupancy,1485.4368932038800
Sweden,2021-03-21,Daily hospital occupancy,1488.3495145631100
Sweden,2021-03-22,Daily hospital occupancy,1597.0873786407800
Sweden,2021-03-23,Daily hospital occupancy,1595.1456310679600
Sweden,2021-03-24,Daily hospital occupancy,1585.4368932038800
Sweden,2021-03-25,Daily hospital occupancy,1575.7281553398100
Sweden,2021-03-26,Daily hospital occupancy,1580.5825242718400
Sweden,2021-03-27,Daily hospital occupancy,1579.6116504854400
Sweden,2021-03-28,Daily hospital occupancy,1582.5242718446600
Sweden,2021-03-29,Daily hospital occupancy,1737.8640776699000
Sweden,2021-03-30,Daily hospital occupancy,1745.631067961170
Sweden,2021-03-31,Daily hospital occupancy,1737.8640776699000
Sweden,2021-04-01,Daily hospital occupancy,1734.9514563106800
Sweden,2021-04-02,Daily hospital occupancy,1690.2912621359200
Sweden,2021-04-03,Daily hospital occupancy,1685.4368932038800
Sweden,2021-04-04,Daily hospital occupancy,1695.1456310679600
Sweden,2021-04-05,Daily hospital occupancy,1808.7378640776700
Sweden,2021-04-06,Daily hospital occupancy,1816.504854368930
Sweden,2021-04-07,Daily hospital occupancy,1909.7087378640800
Sweden,2021-04-08,Daily hospital occupancy,1903.8834951456300
Sweden,2021-04-09,Daily hospital occupancy,1919.4174757281600
Sweden,2021-04-10,Daily hospital occupancy,1913.5922330097100
Sweden,2021-04-11,Daily hospital occupancy,1920.388349514560
Sweden,2021-04-12,Daily hospital occupancy,2021.3592233009700
Sweden,2021-04-13,Daily hospital occupancy,2007.7669902912600
Sweden,2021-04-14,Daily hospital occupancy,1972.8155339805800
Sweden,2021-04-15,Daily hospital occupancy,1971.8446601941700
Sweden,2021-04-16,Daily hospital occupancy,2009.7087378640800
Sweden,2021-04-17,Daily hospital occupancy,2011.6504854368900
Sweden,2021-04-18,Daily hospital occupancy,2016.504854368930
Sweden,2021-04-19,Daily hospital occupancy,2078.640776699030
Sweden,2021-04-20,Daily hospital occupancy,2072.8155339805800
Sweden,2021-04-21,Daily hospital occupancy,1993.2038834951500
Sweden,2021-04-22,Daily hospital occupancy,1986.4077669902900
Sweden,2021-04-23,Daily hospital occupancy,1958.2524271844700
Sweden,2021-04-24,Daily hospital occupancy,1957.2815533980600
Sweden,2021-04-25,Daily hospital occupancy,1961.1650485436900
Sweden,2021-04-26,Daily hospital occupancy,1937.864077669900
Sweden,2021-04-27,Daily hospital occupancy,1932.0388349514600
Sweden,2021-04-28,Daily hospital occupancy,1860.1941747572800
Sweden,2021-04-29,Daily hospital occupancy,1863.1067961165000
Sweden,2021-04-30,Daily hospital occupancy,1823.3009708737900
Sweden,2021-05-01,Daily hospital occupancy,1820.388349514560
Sweden,2021-05-02,Daily hospital occupancy,1825.2427184466000
Sweden,2021-05-03,Daily hospital occupancy,1795.1456310679600
Sweden,2021-05-04,Daily hospital occupancy,1791.2621359223300
Sweden,2021-05-05,Daily hospital occupancy,1679.6116504854400
Sweden,2021-05-06,Daily hospital occupancy,1692.2330097087400
Sweden,2021-05-07,Daily hospital occupancy,1657.2815533980600
Sweden,2021-05-08,Daily hospital occupancy,1659.2233009708700
Sweden,2021-05-09,Daily hospital occupancy,1658.2524271844700
Sweden,2021-05-10,Daily hospital occupancy,1669.902912621360
Sweden,2021-05-11,Daily hospital occupancy,1666.0194174757300
Sweden,2021-05-12,Daily hospital occupancy,1546.601941747570
Sweden,2021-05-13,Daily hospital occupancy,1542.7184466019400
Sweden,2021-05-14,Daily hospital occupancy,1451.4563106796100
Sweden,2021-05-15,Daily hospital occupancy,1444.6601941747600
Sweden,2021-05-16,Daily hospital occupancy,1443.6893203883500
Sweden,2021-05-17,Daily hospital occupancy,1333.9805825242700
Sweden,2021-05-18,Daily hospital occupancy,1325.2427184466000
Sweden,2021-05-19,Daily hospital occupancy,1262.135922330100
Sweden,2021-05-20,Daily hospital occupancy,1262.135922330100
Sweden,2021-05-21,Daily hospital occupancy,1079.611650485440
Sweden,2021-05-22,Daily hospital occupancy,1074.757281553400
Sweden,2021-05-23,Daily hospital occupancy,1075.7281553398100
Sweden,2021-05-24,Daily hospital occupancy,1019.4174757281600
Sweden,2021-05-25,Daily hospital occupancy,1007.7669902912600
Sweden,2021-05-26,Daily hospital occupancy,907.7669902912620
Sweden,2021-05-27,Daily hospital occupancy,903.8834951456310
Sweden,2021-05-28,Daily hospital occupancy,820.3883495145630
Sweden,2021-05-29,Daily hospital occupancy,814.5631067961170
Sweden,2021-05-30,Daily hospital occupancy,811.6504854368930
Sweden,2021-05-31,Daily hospital occupancy,726.2135922330100
Sweden,2021-06-01,Daily hospital occupancy,718.4466019417480
Sweden,2021-06-02,Daily hospital occupancy,644.6601941747570
Sweden,2021-06-03,Daily hospital occupancy,635.9223300970870
Sweden,2021-06-04,Daily hospital occupancy,555.3398058252430
Sweden,2021-06-05,Daily hospital occupancy,552.4271844660190
Sweden,2021-06-06,Daily hospital occupancy,550.4854368932040
Sweden,2021-06-07,Daily hospital occupancy,510.6796116504850
Sweden,2021-06-08,Daily hospital occupancy,510.6796116504850
Sweden,2021-06-09,Daily hospital occupancy,466.0194174757280
Sweden,2021-06-10,Daily hospital occupancy,466.99029126213600
Sweden,2021-06-11,Daily hospital occupancy,433.0097087378640
Sweden,2021-06-12,Daily hospital occupancy,430.0970873786410
Sweden,2021-06-13,Daily hospital occupancy,431.0679611650490
Sweden,2021-06-14,Daily hospital occupancy,415.5339805825240
Sweden,2021-06-15,Daily hospital occupancy,404.8543689320390
Sweden,2021-06-16,Daily hospital occupancy,385.43689320388300
Sweden,2021-06-17,Daily hospital occupancy,377.66990291262100
Sweden,2021-06-18,Daily hospital occupancy,354.36893203883500
Sweden,2021-06-19,Daily hospital occupancy,352.4271844660190
Sweden,2021-06-20,Daily hospital occupancy,352.4271844660190
Sweden,2021-06-21,Daily hospital occupancy,338.83495145631100
Sweden,2021-06-22,Daily hospital occupancy,333.9805825242720
Sweden,2021-06-23,Daily hospital occupancy,263.1067961165050
Sweden,2021-06-24,Daily hospital occupancy,262.13592233009700
Sweden,2021-06-25,Daily hospital occupancy,262.13592233009700
Sweden,2021-06-26,Daily hospital occupancy,262.13592233009700
Sweden,2021-06-27,Daily hospital occupancy,262.13592233009700
Sweden,2021-06-28,Daily hospital occupancy,264.07766990291300
Sweden,2021-06-29,Daily hospital occupancy,262.13592233009700
Sweden,2021-06-30,Daily hospital occupancy,204.85436893203900
Sweden,2021-07-01,Daily hospital occupancy,204.85436893203900
Sweden,2021-07-02,Daily hospital occupancy,203.88349514563100
Sweden,2021-07-03,Daily hospital occupancy,203.88349514563100
Sweden,2021-07-04,Daily hospital occupancy,203.88349514563100
Sweden,2021-07-05,Daily hospital occupancy,204.85436893203900
Sweden,2021-07-06,Daily hospital occupancy,207.76699029126200
Sweden,2021-07-07,Daily hospital occupancy,175.72815533980600
Sweden,2021-07-08,Daily hospital occupancy,173.7864077669900
Sweden,2021-07-09,Daily hospital occupancy,175.72815533980600
Sweden,2021-07-10,Daily hospital occupancy,173.7864077669900
Sweden,2021-07-11,Daily hospital occupancy,172.81553398058300
Sweden,2021-07-12,Daily hospital occupancy,170.873786407767
Sweden,2021-07-13,Daily hospital occupancy,170.873786407767
Sweden,2021-07-14,Daily hospital occupancy,142.71844660194200
Sweden,2021-07-15,Daily hospital occupancy,143.6893203883500
Sweden,2021-07-16,Daily hospital occupancy,142.71844660194200
Sweden,2021-07-17,Daily hospital occupancy,142.71844660194200
Sweden,2021-07-18,Daily hospital occupancy,144.6601941747570
Sweden,2021-07-19,Daily hospital occupancy,142.71844660194200
Sweden,2021-07-20,Daily hospital occupancy,143.6893203883500
Sweden,2021-07-21,Daily hospital occupancy,124.27184466019400
Sweden,2021-07-22,Daily hospital occupancy,123.30097087378600
Sweden,2021-07-23,Daily hospital occupancy,121.35922330097100
Sweden,2021-07-24,Daily hospital occupancy,122.33009708737900
Sweden,2021-07-25,Daily hospital occupancy,122.33009708737900
Sweden,2021-07-26,Daily hospital occupancy,122.33009708737900
Sweden,2021-07-27,Daily hospital occupancy,121.35922330097100
Sweden,2021-07-28,Daily hospital occupancy,106.79611650485400
Sweden,2021-07-29,Daily hospital occupancy,107.76699029126200
Sweden,2021-07-30,Daily hospital occupancy,106.79611650485400
Sweden,2021-07-31,Daily hospital occupancy,107.76699029126200
Sweden,2021-08-01,Daily hospital occupancy,108.7378640776700
Sweden,2021-08-02,Daily hospital occupancy,109.70873786407800
Sweden,2021-08-03,Daily hospital occupancy,110.67961165048500
Sweden,2021-08-04,Daily hospital occupancy,133.98058252427200
Sweden,2021-08-05,Daily hospital occupancy,133.0097087378640
Sweden,2021-08-06,Daily hospital occupancy,133.0097087378640
Sweden,2021-08-07,Daily hospital occupancy,131.06796116504900
Sweden,2021-08-08,Daily hospital occupancy,131.06796116504900
Sweden,2021-08-09,Daily hospital occupancy,132.03883495145600
Sweden,2021-08-10,Daily hospital occupancy,133.0097087378640
Sweden,2021-08-11,Daily hospital occupancy,159.22330097087400
Sweden,2021-08-12,Daily hospital occupancy,156.3106796116510
Sweden,2021-08-13,Daily hospital occupancy,160.19417475728200
Sweden,2021-08-14,Daily hospital occupancy,160.19417475728200
Sweden,2021-08-15,Daily hospital occupancy,161.16504854368900
