Country,date,total_cases
Norway,2020-05-31,8434
Norway,2020-06-01,8434
Norway,2020-06-02,8434
Norway,2020-06-03,8434
Norway,2020-06-04,8434
Norway,2020-06-05,8434
Norway,2020-06-06,8434
Norway,2020-06-07,8545
Norway,2020-06-08,8545
Norway,2020-06-09,8545
Norway,2020-06-10,8545
Norway,2020-06-11,8545
Norway,2020-06-12,8545
Norway,2020-06-13,8545
Norway,2020-06-14,8631
Norway,2020-06-15,8631
Norway,2020-06-16,8631
Norway,2020-06-17,8631
Norway,2020-06-18,8631
Norway,2020-06-19,8631
Norway,2020-06-20,8631
Norway,2020-06-21,8743
Norway,2020-06-22,8743
Norway,2020-06-23,8743
Norway,2020-06-24,8743
Norway,2020-06-25,8743
Norway,2020-06-26,8743
Norway,2020-06-27,8743
Norway,2020-06-28,8858
Norway,2020-06-29,8858
Norway,2020-06-30,8858
Norway,2020-07-01,8858
Norway,2020-07-02,8858
Norway,2020-07-03,8858
Norway,2020-07-04,8858
Norway,2020-07-05,8925
Norway,2020-07-06,8925
Norway,2020-07-07,8925
Norway,2020-07-08,8925
Norway,2020-07-09,8925
Norway,2020-07-10,8925
Norway,2020-07-11,8925
Norway,2020-07-12,8986
Norway,2020-07-13,8986
Norway,2020-07-14,8986
Norway,2020-07-15,8986
Norway,2020-07-16,8986
Norway,2020-07-17,8986
Norway,2020-07-18,8986
Norway,2020-07-19,9041
Norway,2020-07-20,9041
Norway,2020-07-21,9041
Norway,2020-07-22,9041
Norway,2020-07-23,9041
Norway,2020-07-24,9041
Norway,2020-07-25,9041
Norway,2020-07-26,9129
Norway,2020-07-27,9129
Norway,2020-07-28,9129
Norway,2020-07-29,9129
Norway,2020-07-30,9129
Norway,2020-07-31,9129
Norway,2020-08-01,9129
Norway,2020-08-02,9324
Norway,2020-08-03,9324
Norway,2020-08-04,9324
Norway,2020-08-05,9324
Norway,2020-08-06,9324
Norway,2020-08-07,9324
Norway,2020-08-08,9324
Norway,2020-08-09,9675
Norway,2020-08-10,9675
Norway,2020-08-11,9675
Norway,2020-08-12,9675
Norway,2020-08-13,9675
Norway,2020-08-14,9675
Norway,2020-08-15,9675
Norway,2020-08-16,10052
Norway,2020-08-17,10052
Norway,2020-08-18,10052
Norway,2020-08-19,10052
Norway,2020-08-20,10052
Norway,2020-08-21,10052
Norway,2020-08-22,10052
Norway,2020-08-23,10420
Norway,2020-08-24,10420
Norway,2020-08-25,10420
Norway,2020-08-26,10420
Norway,2020-08-27,10420
Norway,2020-08-28,10420
Norway,2020-08-29,10420
Norway,2020-08-30,10766
Norway,2020-08-31,10766
Norway,2020-09-01,10766
Norway,2020-09-02,10766
Norway,2020-09-03,10766
Norway,2020-09-04,10766
Norway,2020-09-05,10766
Norway,2020-09-06,11497
Norway,2020-09-07,11497
Norway,2020-09-08,11497
Norway,2020-09-09,11497
Norway,2020-09-10,11497
Norway,2020-09-11,11497
Norway,2020-09-12,11497
Norway,2020-09-13,12244
Norway,2020-09-14,12244
Norway,2020-09-15,12244
Norway,2020-09-16,12244
Norway,2020-09-17,12244
Norway,2020-09-18,12244
Norway,2020-09-19,12244
Norway,2020-09-20,12965
Norway,2020-09-21,12965
Norway,2020-09-22,12965
Norway,2020-09-23,12965
Norway,2020-09-24,12965
Norway,2020-09-25,12965
Norway,2020-09-26,12965
Norway,2020-09-27,13775
Norway,2020-09-28,13775
Norway,2020-09-29,13775
Norway,2020-09-30,13775
Norway,2020-10-01,13775
Norway,2020-10-02,13775
Norway,2020-10-03,13775
Norway,2020-10-04,14558
Norway,2020-10-05,14558
Norway,2020-10-06,14558
Norway,2020-10-07,14558
Norway,2020-10-08,14558
Norway,2020-10-09,14558
Norway,2020-10-10,14558
Norway,2020-10-11,15627
Norway,2020-10-12,15627
Norway,2020-10-13,15627
Norway,2020-10-14,15627
Norway,2020-10-15,15627
Norway,2020-10-16,15627
Norway,2020-10-17,15627
Norway,2020-10-18,16556
Norway,2020-10-19,16556
Norway,2020-10-20,16556
Norway,2020-10-21,16556
Norway,2020-10-22,16556
Norway,2020-10-23,16556
Norway,2020-10-24,16556
Norway,2020-10-25,18156
Norway,2020-10-26,18156
Norway,2020-10-27,18156
Norway,2020-10-28,18156
Norway,2020-10-29,18156
Norway,2020-10-30,18156
Norway,2020-10-31,18156
Norway,2020-11-01,21184
Norway,2020-11-02,21184
Norway,2020-11-03,21184
Norway,2020-11-04,21184
Norway,2020-11-05,21184
Norway,2020-11-06,21184
Norway,2020-11-07,21184
Norway,2020-11-08,25167
Norway,2020-11-09,25167
Norway,2020-11-10,25167
Norway,2020-11-11,25167
Norway,2020-11-12,25167
Norway,2020-11-13,25167
Norway,2020-11-14,25167
Norway,2020-11-15,29237
Norway,2020-11-16,29237
Norway,2020-11-17,29237
Norway,2020-11-18,29237
Norway,2020-11-19,29237
Norway,2020-11-20,29237
Norway,2020-11-21,29237
Norway,2020-11-22,33022
Norway,2020-11-23,33022
Norway,2020-11-24,33022
Norway,2020-11-25,33022
Norway,2020-11-26,33022
Norway,2020-11-27,33022
Norway,2020-11-28,33022
Norway,2020-11-29,35999
Norway,2020-11-30,35999
Norway,2020-12-01,35999
Norway,2020-12-02,35999
Norway,2020-12-03,35999
Norway,2020-12-04,35999
Norway,2020-12-05,35999
Norway,2020-12-06,38491
Norway,2020-12-07,38491
Norway,2020-12-08,38491
Norway,2020-12-09,38491
Norway,2020-12-10,38491
Norway,2020-12-11,38491
Norway,2020-12-12,38491
Norway,2020-12-13,41192
Norway,2020-12-14,41192
Norway,2020-12-15,41192
Norway,2020-12-16,41192
Norway,2020-12-17,41192
Norway,2020-12-18,41192
Norway,2020-12-19,41192
Norway,2020-12-20,44126
Norway,2020-12-21,44126
Norway,2020-12-22,44126
Norway,2020-12-23,44126
Norway,2020-12-24,44126
Norway,2020-12-25,44126
Norway,2020-12-26,44126
Norway,2020-12-27,47244
Norway,2020-12-28,47244
Norway,2020-12-29,47244
Norway,2020-12-30,47244
Norway,2020-12-31,47244
Norway,2021-01-01,47244
Norway,2021-01-02,47244
Norway,2021-01-03,51091
Norway,2021-01-04,51091
Norway,2021-01-05,51091
Norway,2021-01-06,51091
Norway,2021-01-07,51091
Norway,2021-01-08,51091
Norway,2021-01-09,51091
Norway,2021-01-10,55785
Norway,2021-01-11,55785
Norway,2021-01-12,55785
Norway,2021-01-13,55785
Norway,2021-01-14,55785
Norway,2021-01-15,55785
Norway,2021-01-16,55785
Norway,2021-01-17,59003
Norway,2021-01-18,59003
Norway,2021-01-19,59003
Norway,2021-01-20,59003
Norway,2021-01-21,59003
Norway,2021-01-22,59003
Norway,2021-01-23,59003
Norway,2021-01-24,61262
Norway,2021-01-25,61262
Norway,2021-01-26,61262
Norway,2021-01-27,61262
Norway,2021-01-28,61262
Norway,2021-01-29,61262
Norway,2021-01-30,61262
Norway,2021-01-31,63213
Norway,2021-02-01,63213
Norway,2021-02-02,63213
Norway,2021-02-03,63213
Norway,2021-02-04,63213
Norway,2021-02-05,63213
Norway,2021-02-06,63213
Norway,2021-02-07,65073
Norway,2021-02-08,65073
Norway,2021-02-09,65073
Norway,2021-02-10,65073
Norway,2021-02-11,65073
Norway,2021-02-12,65073
Norway,2021-02-13,65073
Norway,2021-02-14,66815
Norway,2021-02-15,66815
Norway,2021-02-16,66815
Norway,2021-02-17,66815
Norway,2021-02-18,66815
Norway,2021-02-19,66815
Norway,2021-02-20,66815
Norway,2021-02-21,68788
Norway,2021-02-22,68788
Norway,2021-02-23,68788
Norway,2021-02-24,68788
Norway,2021-02-25,68788
Norway,2021-02-26,68788
Norway,2021-02-27,68788
Norway,2021-02-28,71728
Norway,2021-03-01,71728
Norway,2021-03-02,71728
Norway,2021-03-03,71728
Norway,2021-03-04,71728
Norway,2021-03-05,71728
Norway,2021-03-06,71728
Norway,2021-03-07,75738
Norway,2021-03-08,75738
Norway,2021-03-09,75738
Norway,2021-03-10,75738
Norway,2021-03-11,75738
Norway,2021-03-12,75738
Norway,2021-03-13,75738
Norway,2021-03-14,81277
Norway,2021-03-15,81277
Norway,2021-03-16,81277
Norway,2021-03-17,81277
Norway,2021-03-18,81277
Norway,2021-03-19,81277
Norway,2021-03-20,81277
Norway,2021-03-21,87902
Norway,2021-03-22,87902
Norway,2021-03-23,87902
Norway,2021-03-24,87902
Norway,2021-03-25,87902
Norway,2021-03-26,87902
Norway,2021-03-27,87902
Norway,2021-03-28,93994
Norway,2021-03-29,93994
Norway,2021-03-30,93994
Norway,2021-03-31,93994
Norway,2021-04-01,93994
Norway,2021-04-02,93994
Norway,2021-04-03,93994
Norway,2021-04-04,98927
Norway,2021-04-05,98927
Norway,2021-04-06,98927
Norway,2021-04-07,98927
Norway,2021-04-08,98927
Norway,2021-04-09,98927
Norway,2021-04-10,98927
Norway,2021-04-11,104009
Norway,2021-04-12,104009
Norway,2021-04-13,104009
Norway,2021-04-14,104009
Norway,2021-04-15,104009
Norway,2021-04-16,104009
Norway,2021-04-17,104009
Norway,2021-04-18,107798
Norway,2021-04-19,107798
Norway,2021-04-20,107798
Norway,2021-04-21,107798
Norway,2021-04-22,107798
Norway,2021-04-23,107798
Norway,2021-04-24,107798
Norway,2021-04-25,111049
Norway,2021-04-26,111049
Norway,2021-04-27,111049
Norway,2021-04-28,111049
Norway,2021-04-29,111049
Norway,2021-04-30,111049
Norway,2021-05-01,111049
Norway,2021-05-02,113874
Norway,2021-05-03,113874
Norway,2021-05-04,113874
Norway,2021-05-05,113874
Norway,2021-05-06,113874
Norway,2021-05-07,113874
Norway,2021-05-08,113874
Norway,2021-05-09,116938
Norway,2021-05-10,116938
Norway,2021-05-11,116938
Norway,2021-05-12,116938
Norway,2021-05-13,116938
Norway,2021-05-14,116938
Norway,2021-05-15,116938
Norway,2021-05-16,119574
Norway,2021-05-17,119574
Norway,2021-05-18,119574
Norway,2021-05-19,119574
Norway,2021-05-20,119574
Norway,2021-05-21,119574
Norway,2021-05-22,119574
Norway,2021-05-23,122743
Norway,2021-05-24,122743
Norway,2021-05-25,122743
Norway,2021-05-26,122743
Norway,2021-05-27,122743
Norway,2021-05-28,122743
Norway,2021-05-29,122743
Norway,2021-05-30,125185
Norway,2021-05-31,125185
Norway,2021-06-01,125185
Norway,2021-06-02,125185
Norway,2021-06-03,125185
Norway,2021-06-04,125185
Norway,2021-06-05,125185
Norway,2021-06-06,127083
Norway,2021-06-07,127083
Norway,2021-06-08,127083
Norway,2021-06-09,127083
Norway,2021-06-10,127083
Norway,2021-06-11,127083
Norway,2021-06-12,127083
Norway,2021-06-13,128343
Norway,2021-06-14,128343
Norway,2021-06-15,128343
Norway,2021-06-16,128343
Norway,2021-06-17,128343
Norway,2021-06-18,128343
Norway,2021-06-19,128343
Norway,2021-06-20,129593
Norway,2021-06-21,129593
Norway,2021-06-22,129593
Norway,2021-06-23,129593
Norway,2021-06-24,129593
Norway,2021-06-25,129593
Norway,2021-06-26,129593
Norway,2021-06-27,130873
Norway,2021-06-28,130873
Norway,2021-06-29,130873
Norway,2021-06-30,130873
Norway,2021-07-01,130873
Norway,2021-07-02,130873
Norway,2021-07-03,130873
Norway,2021-07-04,132161
Norway,2021-07-05,132161
Norway,2021-07-06,132161
Norway,2021-07-07,132161
Norway,2021-07-08,132161
Norway,2021-07-09,132161
Norway,2021-07-10,132161
Norway,2021-07-11,133361
Norway,2021-07-12,133361
Norway,2021-07-13,133361
Norway,2021-07-14,133361
Norway,2021-07-15,133361
Norway,2021-07-16,133361
Norway,2021-07-17,133361
Norway,2021-07-18,134502
Norway,2021-07-19,134502
Norway,2021-07-20,134502
Norway,2021-07-21,134502
Norway,2021-07-22,134502
Norway,2021-07-23,134502
Norway,2021-07-24,134502
Norway,2021-07-25,135950
Norway,2021-07-26,135950
Norway,2021-07-27,135950
Norway,2021-07-28,135950
Norway,2021-07-29,135950
Norway,2021-07-30,135950
Norway,2021-07-31,135950
Norway,2021-08-01,138186
Norway,2021-08-02,138186
Norway,2021-08-03,138186
Norway,2021-08-04,138186
Norway,2021-08-05,138186
Norway,2021-08-06,138186
Norway,2021-08-07,138186
Norway,2021-08-08,141098
Norway,2021-08-09,141098
Norway,2021-08-10,141098
Norway,2021-08-11,141098
Norway,2021-08-12,141098
Norway,2021-08-13,141098
Norway,2021-08-14,141098
Norway,2021-08-15,144804
Norway,2021-08-16,144804
Norway,2021-08-17,144804
Norway,2021-08-18,144804
Norway,2021-08-19,144804
Norway,2021-08-20,144804
Norway,2021-08-21,144804
Norway,2021-08-22,149134
Norway,2021-08-23,149134
Norway,2021-08-24,149134
Norway,2021-08-25,149134
Norway,2021-08-26,149134
Norway,2021-08-27,149134
Norway,2021-08-28,149134
Norway,2021-08-29,157446
Norway,2021-08-30,157446
Norway,2021-08-31,157446
Norway,2021-09-01,157446
Norway,2021-09-02,157446
Norway,2021-09-03,157446
Norway,2021-09-04,157446
Norway,2021-09-05,167555
Norway,2021-09-06,167555
Norway,2021-09-07,167555
Norway,2021-09-08,167555
Norway,2021-09-09,167555
Norway,2021-09-10,167555
Norway,2021-09-11,167555
Norway,2021-09-12,176287
Norway,2021-09-13,176287
Norway,2021-09-14,176287
Norway,2021-09-15,176287
Norway,2021-09-16,176287
Norway,2021-09-17,176287
Norway,2021-09-18,176287
Norway,2021-09-19,182315
Norway,2021-09-20,182315
Norway,2021-09-21,182315
Norway,2021-09-22,182315
Norway,2021-09-23,182315
Norway,2021-09-24,182315
Norway,2021-09-25,182315
Norway,2021-09-26,187025
Norway,2021-09-27,187025
Norway,2021-09-28,187025
Norway,2021-09-29,187025
Norway,2021-09-30,187025
Norway,2021-10-01,187025
Norway,2021-10-02,187025
Norway,2021-10-03,190639
Norway,2021-10-04,190639
Norway,2021-10-05,190639
Norway,2021-10-06,190639
Norway,2021-10-07,190639
Norway,2021-10-08,190639
Norway,2021-10-09,190639
Norway,2021-10-10,193663
Norway,2021-10-11,193663
Norway,2021-10-12,193663
Norway,2021-10-13,193663
Norway,2021-10-14,193663
Norway,2021-10-15,193663
Norway,2021-10-16,193663
Norway,2021-10-17,196480
Norway,2021-10-18,196480
Norway,2021-10-19,196480
Norway,2021-10-20,196480
Norway,2021-10-21,196480
Norway,2021-10-22,196480
Norway,2021-10-23,196480
Norway,2021-10-24,200640
Norway,2021-10-25,200640
Norway,2021-10-26,200640
Norway,2021-10-27,200640
Norway,2021-10-28,200640
Norway,2021-10-29,200640
Norway,2021-10-30,200640
Norway,2021-10-31,207461
Norway,2021-11-01,207461
Norway,2021-11-02,207461
Norway,2021-11-03,207461
Norway,2021-11-04,207461
Norway,2021-11-05,207461
Norway,2021-11-06,207461
Norway,2021-11-07,217030
Norway,2021-11-08,217030
Norway,2021-11-09,217030
Norway,2021-11-10,217030
Norway,2021-11-11,217030
Norway,2021-11-12,217030
Norway,2021-11-13,217030
Norway,2021-11-14,228750
Norway,2021-11-15,228750
Norway,2021-11-16,228750
Norway,2021-11-17,228750
Norway,2021-11-18,228750
Norway,2021-11-19,228750
Norway,2021-11-20,228750
Norway,2021-11-21,243181
Norway,2021-11-22,243181
Norway,2021-11-23,243181
Norway,2021-11-24,243181
Norway,2021-11-25,243181
Norway,2021-11-26,243181
Norway,2021-11-27,243181
Norway,2021-11-28,261151
Norway,2021-11-29,261151
Norway,2021-11-30,261151
Norway,2021-12-01,261151
Norway,2021-12-02,261151
Norway,2021-12-03,261151
Norway,2021-12-04,261151
Norway,2021-12-05,286705
Norway,2021-12-06,286705
Norway,2021-12-07,286705
Norway,2021-12-08,286705
Norway,2021-12-09,286705
Norway,2021-12-10,286705
Norway,2021-12-11,286705
Norway,2021-12-12,320554
Norway,2021-12-13,320554
Norway,2021-12-14,320554
Norway,2021-12-15,320554
Norway,2021-12-16,320554
Norway,2021-12-17,320554
Norway,2021-12-18,320554
Norway,2021-12-19,352294
Norway,2021-12-20,352294
Norway,2021-12-21,352294
Norway,2021-12-22,352294
Norway,2021-12-23,352294
Norway,2021-12-24,352294
Norway,2021-12-25,352294
Norway,2021-12-26,375290
Norway,2021-12-27,375290
Norway,2021-12-28,375290
Norway,2021-12-29,375290
Norway,2021-12-30,375290
Norway,2021-12-31,375290
Norway,2022-01-01,375290
Norway,2022-01-02,400354
Norway,2022-01-03,400354
Norway,2022-01-04,400354
Norway,2022-01-05,400354
Norway,2022-01-06,400354
Norway,2022-01-07,400354
Norway,2022-01-08,400354
Norway,2022-01-09,445833
Norway,2022-01-10,445833
Norway,2022-01-11,445833
Norway,2022-01-12,445833
Norway,2022-01-13,445833
Norway,2022-01-14,445833
Norway,2022-01-15,445833
Norway,2022-01-16,515465
Norway,2022-01-17,515465
Norway,2022-01-18,515465
Norway,2022-01-19,515465
Norway,2022-01-20,515465
Norway,2022-01-21,515465
Norway,2022-01-22,515465
Norway,2022-01-23,630772
Norway,2022-01-24,630772
Norway,2022-01-25,630772
Norway,2022-01-26,630772
Norway,2022-01-27,630772
Norway,2022-01-28,630772
Norway,2022-01-29,630772
Norway,2022-01-30,767568
Norway,2022-01-31,767568
Norway,2022-02-01,767568
Norway,2022-02-02,767568
Norway,2022-02-03,767568
Norway,2022-02-04,767568
Norway,2022-02-05,767568
Norway,2022-02-06,896736
Norway,2022-02-07,896736
Norway,2022-02-08,896736
Norway,2022-02-09,896736
Norway,2022-02-10,896736
Norway,2022-02-11,896736
Norway,2022-02-12,896736
Norway,2022-02-13,1038520
Norway,2022-02-14,1038520
Norway,2022-02-15,1038520
Norway,2022-02-16,1038520
Norway,2022-02-17,1038520
Norway,2022-02-18,1038520
Norway,2022-02-19,1038520
Norway,2022-02-20,1139710
Norway,2022-02-21,1139710
Norway,2022-02-22,1139710
Norway,2022-02-23,1139710
Norway,2022-02-24,1139710
Norway,2022-02-25,1139710
Norway,2022-02-26,1139710
Norway,2022-02-27,1242037
Norway,2022-02-28,1242037
Norway,2022-03-01,1242037
Norway,2022-03-02,1242037
Norway,2022-03-03,1242037
Norway,2022-03-04,1242037
Norway,2022-03-05,1242037
Norway,2022-03-06,1310251
Norway,2022-03-07,1310251
Norway,2022-03-08,1310251
Norway,2022-03-09,1310251
Norway,2022-03-10,1310251
Norway,2022-03-11,1310251
Norway,2022-03-12,1310251
Norway,2022-03-13,1353454
Norway,2022-03-14,1353454
Norway,2022-03-15,1353454
Norway,2022-03-16,1353454
Norway,2022-03-17,1353454
Norway,2022-03-18,1353454
Norway,2022-03-19,1353454
Norway,2022-03-20,1381103
Norway,2022-03-21,1381103
Norway,2022-03-22,1381103
Norway,2022-03-23,1381103
Norway,2022-03-24,1381103
Norway,2022-03-25,1381103
Norway,2022-03-26,1381103
Norway,2022-03-27,1399112
Norway,2022-03-28,1399112
Norway,2022-03-29,1399112
Norway,2022-03-30,1399112
Norway,2022-03-31,1399112
Norway,2022-04-01,1399112
Norway,2022-04-02,1399112
Norway,2022-04-03,1409933
Norway,2022-04-04,1409933
Norway,2022-04-05,1409933
Norway,2022-04-06,1409933
Norway,2022-04-07,1409933
Norway,2022-04-08,1409933
Norway,2022-04-09,1409933
Norway,2022-04-10,1417007
Norway,2022-04-11,1417007
Norway,2022-04-12,1417007
Norway,2022-04-13,1417007
Norway,2022-04-14,1417007
Norway,2022-04-15,1417007
Norway,2022-04-16,1417007
Norway,2022-04-17,1420764
Norway,2022-04-18,1420764
Norway,2022-04-19,1420764
Norway,2022-04-20,1420764
Norway,2022-04-21,1420764
Norway,2022-04-22,1420764
Norway,2022-04-23,1420764
Norway,2022-04-24,1424626
Norway,2022-04-25,1424626
Norway,2022-04-26,1424626
Norway,2022-04-27,1424626
Norway,2022-04-28,1424626
Norway,2022-04-29,1424626
Norway,2022-04-30,1424626
Norway,2022-05-01,1426932
Norway,2022-05-02,1426932
Norway,2022-05-03,1426932
Norway,2022-05-04,1426932
Norway,2022-05-05,1426932
Norway,2022-05-06,1426932
Norway,2022-05-07,1426932
Norway,2022-05-08,1428812
Norway,2022-05-09,1428812
Norway,2022-05-10,1428812
Norway,2022-05-11,1428812
Norway,2022-05-12,1428812
Norway,2022-05-13,1428812
Norway,2022-05-14,1428812
Norway,2022-05-15,1430611
Norway,2022-05-16,1430611
Norway,2022-05-17,1430611
Norway,2022-05-18,1430611
Norway,2022-05-19,1430611
Norway,2022-05-20,1430611
Norway,2022-05-21,1430611
Norway,2022-05-22,1432156
Norway,2022-05-23,1432156
Norway,2022-05-24,1432156
Norway,2022-05-25,1432156
Norway,2022-05-26,1432156
Norway,2022-05-27,1432156
Norway,2022-05-28,1432156
Norway,2022-05-29,1433735
Norway,2022-05-30,1433735
Norway,2022-05-31,1433735
Norway,2022-06-01,1433735
Norway,2022-06-02,1433735
Norway,2022-06-03,1433735
Norway,2022-06-04,1433735
Norway,2022-06-05,1435610
Norway,2022-06-06,1435610
Norway,2022-06-07,1435610
Norway,2022-06-08,1435610
Norway,2022-06-09,1435610
Norway,2022-06-10,1435610
Norway,2022-06-11,1435610
Norway,2022-06-12,1437670
Norway,2022-06-13,1437670
Norway,2022-06-14,1437670
Norway,2022-06-15,1437670
Norway,2022-06-16,1437670
Norway,2022-06-17,1437670
Norway,2022-06-18,1437670
Norway,2022-06-19,1440693
Norway,2022-06-20,1440693
Norway,2022-06-21,1440693
Norway,2022-06-22,1440693
Norway,2022-06-23,1440693
Norway,2022-06-24,1440693
Norway,2022-06-25,1440693
Norway,2022-06-26,1445247
Norway,2022-06-27,1445247
Norway,2022-06-28,1445247
Norway,2022-06-29,1445247
Norway,2022-06-30,1445247
Norway,2022-07-01,1445247
Norway,2022-07-02,1445247
Norway,2022-07-03,1449154
Norway,2022-07-04,1449154
Norway,2022-07-05,1449154
Norway,2022-07-06,1449154
Norway,2022-07-07,1449154
Norway,2022-07-08,1449154
Norway,2022-07-09,1449154
Norway,2022-07-10,1451532
Norway,2022-07-11,1451532
Norway,2022-07-12,1451532
Norway,2022-07-13,1451532
Norway,2022-07-14,1451532
Norway,2022-07-15,1451532
Norway,2022-07-16,1451532
Norway,2022-07-17,1453522
Norway,2022-07-18,1453522
Norway,2022-07-19,1453522
Norway,2022-07-20,1453522
Norway,2022-07-21,1453522
Norway,2022-07-22,1453522
Norway,2022-07-23,1453522
Norway,2022-07-24,1455166
Norway,2022-07-25,1455166
Norway,2022-07-26,1455166
Norway,2022-07-27,1455166
Norway,2022-07-28,1455166
Norway,2022-07-29,1455166
Norway,2022-07-30,1455166
Norway,2022-07-31,1456491
Norway,2022-08-01,1456491
Norway,2022-08-02,1456491
Norway,2022-08-03,1456491
Norway,2022-08-04,1456491
Norway,2022-08-05,1456491
Norway,2022-08-06,1456491
Norway,2022-08-07,1457640
Norway,2022-08-08,1457640
Norway,2022-08-09,1457640
Norway,2022-08-10,1457640
Norway,2022-08-11,1457640
Norway,2022-08-12,1457640
Norway,2022-08-13,1457640
Norway,2022-08-14,1458761
Norway,2022-08-15,1458761
Norway,2022-08-16,1458761
Norway,2022-08-17,1458761
Norway,2022-08-18,1458761
Norway,2022-08-19,1458761
Norway,2022-08-20,1458761
Norway,2022-08-21,1459626
Norway,2022-08-22,1459626
Norway,2022-08-23,1459626
Norway,2022-08-24,1459626
Norway,2022-08-25,1459626
Norway,2022-08-26,1459626
Norway,2022-08-27,1459626
Norway,2022-08-28,1460369
Norway,2022-08-29,1460369
Norway,2022-08-30,1460369
Norway,2022-08-31,1460369
Norway,2022-09-01,1460369
Norway,2022-09-02,1460369
Norway,2022-09-03,1460369
Norway,2022-09-04,1461041
Norway,2022-09-05,1461041
Norway,2022-09-06,1461041
Norway,2022-09-07,1461041
Norway,2022-09-08,1461041
Norway,2022-09-09,1461041
Norway,2022-09-10,1461041
Norway,2022-09-11,1461588
Norway,2022-09-12,1461588
Norway,2022-09-13,1461588
Norway,2022-09-14,1461588
Norway,2022-09-15,1461588
Norway,2022-09-16,1461588
Norway,2022-09-17,1461588
Norway,2022-09-18,1462099
Norway,2022-09-19,1462099
Norway,2022-09-20,1462099
Norway,2022-09-21,1462099
Norway,2022-09-22,1462099
Norway,2022-09-23,1462099
Norway,2022-09-24,1462099
Norway,2022-09-25,1462556
Norway,2022-09-26,1462556
Norway,2022-09-27,1462556
Norway,2022-09-28,1462556
Norway,2022-09-29,1462556
Norway,2022-09-30,1462556
Norway,2022-10-01,1462556
Norway,2022-10-02,1463056
Norway,2022-10-03,1463056
Norway,2022-10-04,1463056
Norway,2022-10-05,1463056
Norway,2022-10-06,1463056
Norway,2022-10-07,1463056
Norway,2022-10-08,1463056
Norway,2022-10-09,1463560
Norway,2022-10-10,1463560
Norway,2022-10-11,1463560
Norway,2022-10-12,1463560
Norway,2022-10-13,1463560
Norway,2022-10-14,1463560
Norway,2022-10-15,1463560
Norway,2022-10-16,1464060
Norway,2022-10-17,1464060
Norway,2022-10-18,1464060
Norway,2022-10-19,1464060
Norway,2022-10-20,1464060
Norway,2022-10-21,1464060
Norway,2022-10-22,1464060
Norway,2022-10-23,1464594
Norway,2022-10-24,1464594
Norway,2022-10-25,1464594
Norway,2022-10-26,1464594
Norway,2022-10-27,1464594
Norway,2022-10-28,1464594
Norway,2022-10-29,1464594
Norway,2022-10-30,1465379
Norway,2022-10-31,1465379
Norway,2022-11-01,1465379
Norway,2022-11-02,1465379
Norway,2022-11-03,1465379
Norway,2022-11-04,1465379
Norway,2022-11-05,1465379
Norway,2022-11-06,1466270
Norway,2022-11-07,1466270
Norway,2022-11-08,1466270
Norway,2022-11-09,1466270
Norway,2022-11-10,1466270
Norway,2022-11-11,1466270
Norway,2022-11-12,1466270
Norway,2022-11-13,1467182
Norway,2022-11-14,1467182
Norway,2022-11-15,1467182
Norway,2022-11-16,1467182
Norway,2022-11-17,1467182
Norway,2022-11-18,1467182
Norway,2022-11-19,1467182
Norway,2022-11-20,1468099
Norway,2022-11-21,1468099
Norway,2022-11-22,1468099
Norway,2022-11-23,1468099
Norway,2022-11-24,1468099
Norway,2022-11-25,1468099
Norway,2022-11-26,1468099
Norway,2022-11-27,1469106
Norway,2022-11-28,1469106
Norway,2022-11-29,1469106
Norway,2022-11-30,1469106
Norway,2022-12-01,1469106
Norway,2022-12-02,1469106
Norway,2022-12-03,1469106
Norway,2022-12-04,1470188
Norway,2022-12-05,1470188
Norway,2022-12-06,1470188
Norway,2022-12-07,1470188
Norway,2022-12-08,1470188
Norway,2022-12-09,1470188
Norway,2022-12-10,1470188
Norway,2022-12-11,1471483
Norway,2022-12-12,1471483
Norway,2022-12-13,1471483
Norway,2022-12-14,1471483
Norway,2022-12-15,1471483
Norway,2022-12-16,1471483
Norway,2022-12-17,1471483
Norway,2022-12-18,1472960
Norway,2022-12-19,1472960
Norway,2022-12-20,1472960
Norway,2022-12-21,1472960
Norway,2022-12-22,1472960
Norway,2022-12-23,1472960
Norway,2022-12-24,1472960
Norway,2022-12-25,1474524
Norway,2022-12-26,1474524
Norway,2022-12-27,1474524
Norway,2022-12-28,1474524
Norway,2022-12-29,1474524
Norway,2022-12-30,1474524
Norway,2022-12-31,1474524
Norway,2023-01-01,1475785
Norway,2023-01-02,1475785
Norway,2023-01-03,1475785
Norway,2023-01-04,1475785
Norway,2023-01-05,1475785
Norway,2023-01-06,1475785
Norway,2023-01-07,1475785
Norway,2023-01-08,1476853
Norway,2023-01-09,1476853
Norway,2023-01-10,1476853
Norway,2023-01-11,1476853
Norway,2023-01-12,1476853
Norway,2023-01-13,1476853
Norway,2023-01-14,1476853
Norway,2023-01-15,1477513
Norway,2023-01-16,1477513
Norway,2023-01-17,1477513
Norway,2023-01-18,1477513
Norway,2023-01-19,1477513
Norway,2023-01-20,1477513
Norway,2023-01-21,1477513
Norway,2023-01-22,1477941
Norway,2023-01-23,1477941
Norway,2023-01-24,1477941
Norway,2023-01-25,1477941
Norway,2023-01-26,1477941
Norway,2023-01-27,1477941
Norway,2023-01-28,1477941
Norway,2023-01-29,1478284
