Country,date,total_deaths
Norway,2024-08-01,5732
Norway,2024-08-02,5732
Norway,2024-08-03,5732
Norway,2024-08-04,5732
Sweden,2020-01-05,0
Sweden,2020-01-06,0
Sweden,2020-01-07,0
Sweden,2020-01-08,0
Sweden,2020-01-09,0
Sweden,2020-01-10,0
Sweden,2020-01-11,0
Sweden,2020-01-12,0
Sweden,2020-01-13,0
Sweden,2020-01-14,0
Sweden,2020-01-15,0
Sweden,2020-01-16,0
Sweden,2020-01-17,0
Sweden,2020-01-18,0
Sweden,2020-01-19,0
Sweden,2020-01-20,0
Sweden,2020-01-21,0
Sweden,2020-01-22,0
Sweden,2020-01-23,0
Sweden,2020-01-24,0
Sweden,2020-01-25,0
Sweden,2020-01-26,0
Sweden,2020-01-27,0
Sweden,2020-01-28,0
Sweden,2020-01-29,0
Sweden,2020-01-30,0
Sweden,2020-01-31,0
Sweden,2020-02-01,0
Sweden,2020-02-02,0
Sweden,2020-02-03,0
Sweden,2020-02-04,0
Sweden,2020-02-05,0
Sweden,2020-02-06,0
Sweden,2020-02-07,0
Sweden,2020-02-08,0
Sweden,2020-02-09,0
Sweden,2020-02-10,0
Sweden,2020-02-11,0
Sweden,2020-02-12,0
Sweden,2020-02-13,0
Sweden,2020-02-14,0
Sweden,2020-02-15,0
Sweden,2020-02-16,0
Sweden,2020-02-17,0
Sweden,2020-02-18,0
Sweden,2020-02-19,0
Sweden,2020-02-20,0
Sweden,2020-02-21,0
Sweden,2020-02-22,0
Sweden,2020-02-23,0
Sweden,2020-02-24,0
Sweden,2020-02-25,0
Sweden,2020-02-26,0
Sweden,2020-02-27,0
Sweden,2020-02-28,0
Sweden,2020-02-29,0
Sweden,2020-03-01,0
Sweden,2020-03-02,0
Sweden,2020-03-03,0
Sweden,2020-03-04,0
Sweden,2020-03-05,0
Sweden,2020-03-06,0
Sweden,2020-03-07,0
Sweden,2020-03-08,0
Sweden,2020-03-09,0
Sweden,2020-03-10,0
Sweden,2020-03-11,0
Sweden,2020-03-12,0
Sweden,2020-03-13,0
Sweden,2020-03-14,0
Sweden,2020-03-15,3
Sweden,2020-03-16,3
Sweden,2020-03-17,3
Sweden,2020-03-18,3
Sweden,2020-03-19,3
Sweden,2020-03-20,3
Sweden,2020-03-21,3
Sweden,2020-03-22,38
Sweden,2020-03-23,38
Sweden,2020-03-24,38
Sweden,2020-03-25,38
Sweden,2020-03-26,38
Sweden,2020-03-27,38
Sweden,2020-03-28,38
Sweden,2020-03-29,201
Sweden,2020-03-30,201
Sweden,2020-03-31,201
Sweden,2020-04-01,201
Sweden,2020-04-02,201
Sweden,2020-04-03,201
Sweden,2020-04-04,201
Sweden,2020-04-05,605
Sweden,2020-04-06,605
Sweden,2020-04-07,605
Sweden,2020-04-08,605
Sweden,2020-04-09,605
Sweden,2020-04-10,605
Sweden,2020-04-11,605
Sweden,2020-04-12,1257
Sweden,2020-04-13,1257
Sweden,2020-04-14,1257
Sweden,2020-04-15,1257
Sweden,2020-04-16,1257
Sweden,2020-04-17,1257
Sweden,2020-04-18,1257
Sweden,2020-04-19,1924
Sweden,2020-04-20,1924
Sweden,2020-04-21,1924
Sweden,2020-04-22,1924
Sweden,2020-04-23,1924
Sweden,2020-04-24,1924
Sweden,2020-04-25,1924
Sweden,2020-04-26,2483
Sweden,2020-04-27,2483
Sweden,2020-04-28,2483
Sweden,2020-04-29,2483
Sweden,2020-04-30,2483
Sweden,2020-05-01,2483
Sweden,2020-05-02,2483
Sweden,2020-05-03,3025
Sweden,2020-05-04,3025
Sweden,2020-05-05,3025
Sweden,2020-05-06,3025
Sweden,2020-05-07,3025
Sweden,2020-05-08,3025
Sweden,2020-05-09,3025
Sweden,2020-05-10,3536
Sweden,2020-05-11,3536
Sweden,2020-05-12,3536
Sweden,2020-05-13,3536
Sweden,2020-05-14,3536
Sweden,2020-05-15,3536
Sweden,2020-05-16,3536
Sweden,2020-05-17,3937
Sweden,2020-05-18,3937
Sweden,2020-05-19,3937
Sweden,2020-05-20,3937
Sweden,2020-05-21,3937
Sweden,2020-05-22,3937
Sweden,2020-05-23,3937
Sweden,2020-05-24,4305
Sweden,2020-05-25,4305
Sweden,2020-05-26,4305
Sweden,2020-05-27,4305
Sweden,2020-05-28,4305
Sweden,2020-05-29,4305
Sweden,2020-05-30,4305
Sweden,2020-05-31,4575
Sweden,2020-06-01,4575
Sweden,2020-06-02,4575
Sweden,2020-06-03,4575
Sweden,2020-06-04,4575
Sweden,2020-06-05,4575
Sweden,2020-06-06,4575
Sweden,2020-06-07,4834
Sweden,2020-06-08,4834
Sweden,2020-06-09,4834
Sweden,2020-06-10,4834
Sweden,2020-06-11,4834
Sweden,2020-06-12,4834
Sweden,2020-06-13,4834
Sweden,2020-06-14,5074
Sweden,2020-06-15,5074
Sweden,2020-06-16,5074
Sweden,2020-06-17,5074
Sweden,2020-06-18,5074
Sweden,2020-06-19,5074
Sweden,2020-06-20,5074
Sweden,2020-06-21,5279
Sweden,2020-06-22,5279
Sweden,2020-06-23,5279
Sweden,2020-06-24,5279
Sweden,2020-06-25,5279
Sweden,2020-06-26,5279
Sweden,2020-06-27,5279
Sweden,2020-06-28,5416
Sweden,2020-06-29,5416
Sweden,2020-06-30,5416
Sweden,2020-07-01,5416
Sweden,2020-07-02,5416
Sweden,2020-07-03,5416
Sweden,2020-07-04,5416
Sweden,2020-07-05,5528
Sweden,2020-07-06,5528
Sweden,2020-07-07,5528
Sweden,2020-07-08,5528
Sweden,2020-07-09,5528
Sweden,2020-07-10,5528
Sweden,2020-07-11,5528
Sweden,2020-07-12,5613
Sweden,2020-07-13,5613
Sweden,2020-07-14,5613
Sweden,2020-07-15,5613
Sweden,2020-07-16,5613
Sweden,2020-07-17,5613
Sweden,2020-07-18,5613
Sweden,2020-07-19,5671
Sweden,2020-07-20,5671
Sweden,2020-07-21,5671
Sweden,2020-07-22,5671
Sweden,2020-07-23,5671
Sweden,2020-07-24,5671
Sweden,2020-07-25,5671
Sweden,2020-07-26,5706
Sweden,2020-07-27,5706
Sweden,2020-07-28,5706
Sweden,2020-07-29,5706
Sweden,2020-07-30,5706
Sweden,2020-07-31,5706
Sweden,2020-08-01,5706
Sweden,2020-08-02,5723
Sweden,2020-08-03,5723
Sweden,2020-08-04,5723
Sweden,2020-08-05,5723
Sweden,2020-08-06,5723
Sweden,2020-08-07,5723
Sweden,2020-08-08,5723
Sweden,2020-08-09,5740
Sweden,2020-08-10,5740
Sweden,2020-08-11,5740
Sweden,2020-08-12,5740
Sweden,2020-08-13,5740
Sweden,2020-08-14,5740
Sweden,2020-08-15,5740
Sweden,2020-08-16,5760
Sweden,2020-08-17,5760
Sweden,2020-08-18,5760
Sweden,2020-08-19,5760
Sweden,2020-08-20,5760
Sweden,2020-08-21,5760
Sweden,2020-08-22,5760
Sweden,2020-08-23,5776
Sweden,2020-08-24,5776
Sweden,2020-08-25,5776
Sweden,2020-08-26,5776
Sweden,2020-08-27,5776
Sweden,2020-08-28,5776
Sweden,2020-08-29,5776
Sweden,2020-08-30,5786
Sweden,2020-08-31,5786
Sweden,2020-09-01,5786
Sweden,2020-09-02,5786
Sweden,2020-09-03,5786
Sweden,2020-09-04,5786
Sweden,2020-09-05,5786
Sweden,2020-09-06,5798
Sweden,2020-09-07,5798
Sweden,2020-09-08,5798
Sweden,2020-09-09,5798
Sweden,2020-09-10,5798
Sweden,2020-09-11,5798
Sweden,2020-09-12,5798
Sweden,2020-09-13,5812
Sweden,2020-09-14,5812
Sweden,2020-09-15,5812
Sweden,2020-09-16,5812
Sweden,2020-09-17,5812
Sweden,2020-09-18,5812
Sweden,2020-09-19,5812
Sweden,2020-09-20,5822
Sweden,2020-09-21,5822
Sweden,2020-09-22,5822
Sweden,2020-09-23,5822
Sweden,2020-09-24,5822
Sweden,2020-09-25,5822
Sweden,2020-09-26,5822
Sweden,2020-09-27,5836
Sweden,2020-09-28,5836
Sweden,2020-09-29,5836
Sweden,2020-09-30,5836
Sweden,2020-10-01,5836
Sweden,2020-10-02,5836
Sweden,2020-10-03,5836
Sweden,2020-10-04,5851
Sweden,2020-10-05,5851
Sweden,2020-10-06,5851
Sweden,2020-10-07,5851
Sweden,2020-10-08,5851
Sweden,2020-10-09,5851
Sweden,2020-10-10,5851
Sweden,2020-10-11,5874
Sweden,2020-10-12,5874
Sweden,2020-10-13,5874
Sweden,2020-10-14,5874
Sweden,2020-10-15,5874
Sweden,2020-10-16,5874
Sweden,2020-10-17,5874
Sweden,2020-10-18,5891
Sweden,2020-10-19,5891
Sweden,2020-10-20,5891
Sweden,2020-10-21,5891
Sweden,2020-10-22,5891
Sweden,2020-10-23,5891
Sweden,2020-10-24,5891
Sweden,2020-10-25,5927
Sweden,2020-10-26,5927
Sweden,2020-10-27,5927
Sweden,2020-10-28,5927
Sweden,2020-10-29,5927
Sweden,2020-10-30,5927
Sweden,2020-10-31,5927
Sweden,2020-11-01,5995
Sweden,2020-11-02,5995
Sweden,2020-11-03,5995
Sweden,2020-11-04,5995
Sweden,2020-11-05,5995
Sweden,2020-11-06,5995
Sweden,2020-11-07,5995
Sweden,2020-11-08,6152
Sweden,2020-11-09,6152
Sweden,2020-11-10,6152
Sweden,2020-11-11,6152
Sweden,2020-11-12,6152
Sweden,2020-11-13,6152
Sweden,2020-11-14,6152
Sweden,2020-11-15,6370
Sweden,2020-11-16,6370
Sweden,2020-11-17,6370
Sweden,2020-11-18,6370
Sweden,2020-11-19,6370
Sweden,2020-11-20,6370
Sweden,2020-11-21,6370
Sweden,2020-11-22,6682
Sweden,2020-11-23,6682
Sweden,2020-11-24,6682
Sweden,2020-11-25,6682
Sweden,2020-11-26,6682
Sweden,2020-11-27,6682
Sweden,2020-11-28,6682
Sweden,2020-11-29,7108
Sweden,2020-11-30,7108
Sweden,2020-12-01,7108
Sweden,2020-12-02,7108
Sweden,2020-12-03,7108
Sweden,2020-12-04,7108
Sweden,2020-12-05,7108
Sweden,2020-12-06,7553
Sweden,2020-12-07,7553
Sweden,2020-12-08,7553
Sweden,2020-12-09,7553
Sweden,2020-12-10,7553
Sweden,2020-12-11,7553
Sweden,2020-12-12,7553
Sweden,2020-12-13,8063
Sweden,2020-12-14,8063
Sweden,2020-12-15,8063
Sweden,2020-12-16,8063
Sweden,2020-12-17,8063
Sweden,2020-12-18,8063
Sweden,2020-12-19,8063
Sweden,2020-12-20,8685
Sweden,2020-12-21,8685
Sweden,2020-12-22,8685
Sweden,2020-12-23,8685
Sweden,2020-12-24,8685
Sweden,2020-12-25,8685
Sweden,2020-12-26,8685
Sweden,2020-12-27,9323
Sweden,2020-12-28,9323
Sweden,2020-12-29,9323
Sweden,2020-12-30,9323
Sweden,2020-12-31,9323
Sweden,2021-01-01,9323
Sweden,2021-01-02,9323
Sweden,2021-01-03,10002
Sweden,2021-01-04,10002
Sweden,2021-01-05,10002
Sweden,2021-01-06,10002
Sweden,2021-01-07,10002
Sweden,2021-01-08,10002
Sweden,2021-01-09,10002
Sweden,2021-01-10,10637
Sweden,2021-01-11,10637
Sweden,2021-01-12,10637
Sweden,2021-01-13,10637
Sweden,2021-01-14,10637
Sweden,2021-01-15,10637
Sweden,2021-01-16,10637
Sweden,2021-01-17,11266
Sweden,2021-01-18,11266
Sweden,2021-01-19,11266
Sweden,2021-01-20,11266
Sweden,2021-01-21,11266
Sweden,2021-01-22,11266
Sweden,2021-01-23,11266
Sweden,2021-01-24,11789
Sweden,2021-01-25,11789
Sweden,2021-01-26,11789
Sweden,2021-01-27,11789
Sweden,2021-01-28,11789
Sweden,2021-01-29,11789
Sweden,2021-01-30,11789
Sweden,2021-01-31,12190
Sweden,2021-02-01,12190
Sweden,2021-02-02,12190
Sweden,2021-02-03,12190
Sweden,2021-02-04,12190
Sweden,2021-02-05,12190
Sweden,2021-02-06,12190
Sweden,2021-02-07,12469
Sweden,2021-02-08,12469
Sweden,2021-02-09,12469
Sweden,2021-02-10,12469
Sweden,2021-02-11,12469
Sweden,2021-02-12,12469
Sweden,2021-02-13,12469
Sweden,2021-02-14,12675
Sweden,2021-02-15,12675
Sweden,2021-02-16,12675
Sweden,2021-02-17,12675
Sweden,2021-02-18,12675
Sweden,2021-02-19,12675
Sweden,2021-02-20,12675
Sweden,2021-02-21,12854
Sweden,2021-02-22,12854
Sweden,2021-02-23,12854
Sweden,2021-02-24,12854
Sweden,2021-02-25,12854
Sweden,2021-02-26,12854
Sweden,2021-02-27,12854
Sweden,2021-02-28,12996
Sweden,2021-03-01,12996
Sweden,2021-03-02,12996
Sweden,2021-03-03,12996
Sweden,2021-03-04,12996
Sweden,2021-03-05,12996
Sweden,2021-03-06,12996
Sweden,2021-03-07,13133
Sweden,2021-03-08,13133
Sweden,2021-03-09,13133
Sweden,2021-03-10,13133
Sweden,2021-03-11,13133
Sweden,2021-03-12,13133
Sweden,2021-03-13,13133
Sweden,2021-03-14,13269
Sweden,2021-03-15,13269
Sweden,2021-03-16,13269
Sweden,2021-03-17,13269
Sweden,2021-03-18,13269
Sweden,2021-03-19,13269
Sweden,2021-03-20,13269
Sweden,2021-03-21,13400
Sweden,2021-03-22,13400
Sweden,2021-03-23,13400
Sweden,2021-03-24,13400
Sweden,2021-03-25,13400
Sweden,2021-03-26,13400
Sweden,2021-03-27,13400
Sweden,2021-03-28,13527
Sweden,2021-03-29,13527
Sweden,2021-03-30,13527
Sweden,2021-03-31,13527
Sweden,2021-04-01,13527
Sweden,2021-04-02,13527
Sweden,2021-04-03,13527
Sweden,2021-04-04,13672
Sweden,2021-04-05,13672
Sweden,2021-04-06,13672
Sweden,2021-04-07,13672
Sweden,2021-04-08,13672
Sweden,2021-04-09,13672
Sweden,2021-04-10,13672
Sweden,2021-04-11,13802
Sweden,2021-04-12,13802
Sweden,2021-04-13,13802
Sweden,2021-04-14,13802
Sweden,2021-04-15,13802
Sweden,2021-04-16,13802
Sweden,2021-04-17,13802
Sweden,2021-04-18,13944
Sweden,2021-04-19,13944
Sweden,2021-04-20,13944
Sweden,2021-04-21,13944
Sweden,2021-04-22,13944
Sweden,2021-04-23,13944
Sweden,2021-04-24,13944
Sweden,2021-04-25,14071
Sweden,2021-04-26,14071
Sweden,2021-04-27,14071
Sweden,2021-04-28,14071
Sweden,2021-04-29,14071
Sweden,2021-04-30,14071
Sweden,2021-05-01,14071
Sweden,2021-05-02,14194
Sweden,2021-05-03,14194
Sweden,2021-05-04,14194
Sweden,2021-05-05,14194
Sweden,2021-05-06,14194
Sweden,2021-05-07,14194
Sweden,2021-05-08,14194
Sweden,2021-05-09,14297
Sweden,2021-05-10,14297
Sweden,2021-05-11,14297
Sweden,2021-05-12,14297
Sweden,2021-05-13,14297
Sweden,2021-05-14,14297
Sweden,2021-05-15,14297
Sweden,2021-05-16,14411
Sweden,2021-05-17,14411
Sweden,2021-05-18,14411
Sweden,2021-05-19,14411
Sweden,2021-05-20,14411
Sweden,2021-05-21,14411
Sweden,2021-05-22,14411
Sweden,2021-05-23,14483
Sweden,2021-05-24,14483
Sweden,2021-05-25,14483
Sweden,2021-05-26,14483
Sweden,2021-05-27,14483
Sweden,2021-05-28,14483
Sweden,2021-05-29,14483
Sweden,2021-05-30,14533
Sweden,2021-05-31,14533
Sweden,2021-06-01,14533
Sweden,2021-06-02,14533
Sweden,2021-06-03,14533
Sweden,2021-06-04,14533
Sweden,2021-06-05,14533
Sweden,2021-06-06,14577
Sweden,2021-06-07,14577
Sweden,2021-06-08,14577
Sweden,2021-06-09,14577
Sweden,2021-06-10,14577
Sweden,2021-06-11,14577
Sweden,2021-06-12,14577
Sweden,2021-06-13,14602
Sweden,2021-06-14,14602
Sweden,2021-06-15,14602
Sweden,2021-06-16,14602
Sweden,2021-06-17,14602
Sweden,2021-06-18,14602
Sweden,2021-06-19,14602
Sweden,2021-06-20,14616
Sweden,2021-06-21,14616
Sweden,2021-06-22,14616
Sweden,2021-06-23,14616
Sweden,2021-06-24,14616
Sweden,2021-06-25,14616
Sweden,2021-06-26,14616
Sweden,2021-06-27,14628
Sweden,2021-06-28,14628
Sweden,2021-06-29,14628
Sweden,2021-06-30,14628
Sweden,2021-07-01,14628
Sweden,2021-07-02,14628
Sweden,2021-07-03,14628
Sweden,2021-07-04,14636
Sweden,2021-07-05,14636
Sweden,2021-07-06,14636
Sweden,2021-07-07,14636
Sweden,2021-07-08,14636
Sweden,2021-07-09,14636
Sweden,2021-07-10,14636
Sweden,2021-07-11,14638
Sweden,2021-07-12,14638
Sweden,2021-07-13,14638
Sweden,2021-07-14,14638
Sweden,2021-07-15,14638
Sweden,2021-07-16,14638
Sweden,2021-07-17,14638
Sweden,2021-07-18,14641
Sweden,2021-07-19,14641
Sweden,2021-07-20,14641
Sweden,2021-07-21,14641
Sweden,2021-07-22,14641
Sweden,2021-07-23,14641
Sweden,2021-07-24,14641
Sweden,2021-07-25,14644
Sweden,2021-07-26,14644
Sweden,2021-07-27,14644
Sweden,2021-07-28,14644
Sweden,2021-07-29,14644
Sweden,2021-07-30,14644
Sweden,2021-07-31,14644
Sweden,2021-08-01,14648
Sweden,2021-08-02,14648
Sweden,2021-08-03,14648
Sweden,2021-08-04,14648
Sweden,2021-08-05,14648
Sweden,2021-08-06,14648
Sweden,2021-08-07,14648
Sweden,2021-08-08,14653
Sweden,2021-08-09,14653
Sweden,2021-08-10,14653
Sweden,2021-08-11,14653
Sweden,2021-08-12,14653
Sweden,2021-08-13,14653
Sweden,2021-08-14,14653
Sweden,2021-08-15,14661
Sweden,2021-08-16,14661
Sweden,2021-08-17,14661
Sweden,2021-08-18,14661
Sweden,2021-08-19,14661
Sweden,2021-08-20,14661
Sweden,2021-08-21,14661
Sweden,2021-08-22,14671
Sweden,2021-08-23,14671
Sweden,2021-08-24,14671
Sweden,2021-08-25,14671
Sweden,2021-08-26,14671
Sweden,2021-08-27,14671
Sweden,2021-08-28,14671
Sweden,2021-08-29,14688
Sweden,2021-08-30,14688
Sweden,2021-08-31,14688
Sweden,2021-09-01,14688
Sweden,2021-09-02,14688
Sweden,2021-09-03,14688
Sweden,2021-09-04,14688
Sweden,2021-09-05,14712
Sweden,2021-09-06,14712
Sweden,2021-09-07,14712
Sweden,2021-09-08,14712
Sweden,2021-09-09,14712
Sweden,2021-09-10,14712
Sweden,2021-09-11,14712
Sweden,2021-09-12,14759
Sweden,2021-09-13,14759
Sweden,2021-09-14,14759
Sweden,2021-09-15,14759
Sweden,2021-09-16,14759
Sweden,2021-09-17,14759
Sweden,2021-09-18,14759
Sweden,2021-09-19,14813
Sweden,2021-09-20,14813
Sweden,2021-09-21,14813
Sweden,2021-09-22,14813
Sweden,2021-09-23,14813
Sweden,2021-09-24,14813
Sweden,2021-09-25,14813
Sweden,2021-09-26,14857
Sweden,2021-09-27,14857
Sweden,2021-09-28,14857
Sweden,2021-09-29,14857
Sweden,2021-09-30,14857
Sweden,2021-10-01,14857
Sweden,2021-10-02,14857
Sweden,2021-10-03,14893
Sweden,2021-10-04,14893
Sweden,2021-10-05,14893
Sweden,2021-10-06,14893
Sweden,2021-10-07,14893
Sweden,2021-10-08,14893
Sweden,2021-10-09,14893
Sweden,2021-10-10,14946
Sweden,2021-10-11,14946
Sweden,2021-10-12,14946
Sweden,2021-10-13,14946
Sweden,2021-10-14,14946
Sweden,2021-10-15,14946
Sweden,2021-10-16,14946
Sweden,2021-10-17,14978
Sweden,2021-10-18,14978
Sweden,2021-10-19,14978
Sweden,2021-10-20,14978
Sweden,2021-10-21,14978
Sweden,2021-10-22,14978
Sweden,2021-10-23,14978
Sweden,2021-10-24,15005
Sweden,2021-10-25,15005
Sweden,2021-10-26,15005
Sweden,2021-10-27,15005
Sweden,2021-10-28,15005
Sweden,2021-10-29,15005
Sweden,2021-10-30,15005
Sweden,2021-10-31,15032
Sweden,2021-11-01,15032
Sweden,2021-11-02,15032
Sweden,2021-11-03,15032
Sweden,2021-11-04,15032
Sweden,2021-11-05,15032
Sweden,2021-11-06,15032
Sweden,2021-11-07,15066
Sweden,2021-11-08,15066
Sweden,2021-11-09,15066
Sweden,2021-11-10,15066
Sweden,2021-11-11,15066
Sweden,2021-11-12,15066
Sweden,2021-11-13,15066
Sweden,2021-11-14,15097
Sweden,2021-11-15,15097
Sweden,2021-11-16,15097
Sweden,2021-11-17,15097
Sweden,2021-11-18,15097
Sweden,2021-11-19,15097
Sweden,2021-11-20,15097
Sweden,2021-11-21,15127
Sweden,2021-11-22,15127
Sweden,2021-11-23,15127
Sweden,2021-11-24,15127
Sweden,2021-11-25,15127
Sweden,2021-11-26,15127
Sweden,2021-11-27,15127
Sweden,2021-11-28,15143
Sweden,2021-11-29,15143
Sweden,2021-11-30,15143
Sweden,2021-12-01,15143
Sweden,2021-12-02,15143
Sweden,2021-12-03,15143
Sweden,2021-12-04,15143
Sweden,2021-12-05,15168
Sweden,2021-12-06,15168
Sweden,2021-12-07,15168
Sweden,2021-12-08,15168
Sweden,2021-12-09,15168
Sweden,2021-12-10,15168
Sweden,2021-12-11,15168
Sweden,2021-12-12,15209
Sweden,2021-12-13,15209
Sweden,2021-12-14,15209
Sweden,2021-12-15,15209
Sweden,2021-12-16,15209
Sweden,2021-12-17,15209
Sweden,2021-12-18,15209
Sweden,2021-12-19,15255
Sweden,2021-12-20,15255
Sweden,2021-12-21,15255
Sweden,2021-12-22,15255
Sweden,2021-12-23,15255
Sweden,2021-12-24,15255
Sweden,2021-12-25,15255
Sweden,2021-12-26,15302
Sweden,2021-12-27,15302
Sweden,2021-12-28,15302
Sweden,2021-12-29,15302
Sweden,2021-12-30,15302
Sweden,2021-12-31,15302
Sweden,2022-01-01,15302
Sweden,2022-01-02,15365
Sweden,2022-01-03,15365
Sweden,2022-01-04,15365
Sweden,2022-01-05,15365
Sweden,2022-01-06,15365
Sweden,2022-01-07,15365
Sweden,2022-01-08,15365
Sweden,2022-01-09,15491
Sweden,2022-01-10,15491
Sweden,2022-01-11,15491
Sweden,2022-01-12,15491
Sweden,2022-01-13,15491
Sweden,2022-01-14,15491
Sweden,2022-01-15,15491
Sweden,2022-01-16,15644
Sweden,2022-01-17,15644
Sweden,2022-01-18,15644
Sweden,2022-01-19,15644
Sweden,2022-01-20,15644
Sweden,2022-01-21,15644
Sweden,2022-01-22,15644
Sweden,2022-01-23,15891
Sweden,2022-01-24,15891
Sweden,2022-01-25,15891
Sweden,2022-01-26,15891
Sweden,2022-01-27,15891
Sweden,2022-01-28,15891
Sweden,2022-01-29,15891
Sweden,2022-01-30,16187
Sweden,2022-01-31,16187
Sweden,2022-02-01,16187
Sweden,2022-02-02,16187
Sweden,2022-02-03,16187
Sweden,2022-02-04,16187
Sweden,2022-02-05,16187
Sweden,2022-02-06,16538
Sweden,2022-02-07,16538
Sweden,2022-02-08,16538
Sweden,2022-02-09,16538
Sweden,2022-02-10,16538
Sweden,2022-02-11,16538
Sweden,2022-02-12,16538
Sweden,2022-02-13,16869
Sweden,2022-02-14,16869
Sweden,2022-02-15,16869
Sweden,2022-02-16,16869
Sweden,2022-02-17,16869
Sweden,2022-02-18,16869
Sweden,2022-02-19,16869
Sweden,2022-02-20,17242
Sweden,2022-02-21,17242
Sweden,2022-02-22,17242
Sweden,2022-02-23,17242
Sweden,2022-02-24,17242
Sweden,2022-02-25,17242
Sweden,2022-02-26,17242
Sweden,2022-02-27,17564
Sweden,2022-02-28,17564
Sweden,2022-03-01,17564
Sweden,2022-03-02,17564
Sweden,2022-03-03,17564
Sweden,2022-03-04,17564
Sweden,2022-03-05,17564
Sweden,2022-03-06,17835
Sweden,2022-03-07,17835
Sweden,2022-03-08,17835
Sweden,2022-03-09,17835
Sweden,2022-03-10,17835
Sweden,2022-03-11,17835
Sweden,2022-03-12,17835
Sweden,2022-03-13,18042
Sweden,2022-03-14,18042
Sweden,2022-03-15,18042
Sweden,2022-03-16,18042
Sweden,2022-03-17,18042
Sweden,2022-03-18,18042
Sweden,2022-03-19,18042
Sweden,2022-03-20,18250
Sweden,2022-03-21,18250
Sweden,2022-03-22,18250
Sweden,2022-03-23,18250
Sweden,2022-03-24,18250
Sweden,2022-03-25,18250
Sweden,2022-03-26,18250
Sweden,2022-03-27,18414
Sweden,2022-03-28,18414
Sweden,2022-03-29,18414
Sweden,2022-03-30,18414
Sweden,2022-03-31,18414
Sweden,2022-04-01,18414
Sweden,2022-04-02,18414
Sweden,2022-04-03,18532
Sweden,2022-04-04,18532
Sweden,2022-04-05,18532
Sweden,2022-04-06,18532
Sweden,2022-04-07,18532
Sweden,2022-04-08,18532
Sweden,2022-04-09,18532
Sweden,2022-04-10,18653
Sweden,2022-04-11,18653
Sweden,2022-04-12,18653
Sweden,2022-04-13,18653
Sweden,2022-04-14,18653
Sweden,2022-04-15,18653
Sweden,2022-04-16,18653
Sweden,2022-04-17,18730
Sweden,2022-04-18,18730
Sweden,2022-04-19,18730
Sweden,2022-04-20,18730
Sweden,2022-04-21,18730
Sweden,2022-04-22,18730
Sweden,2022-04-23,18730
Sweden,2022-04-24,18805
Sweden,2022-04-25,18805
Sweden,2022-04-26,18805
Sweden,2022-04-27,18805
Sweden,2022-04-28,18805
Sweden,2022-04-29,18805
Sweden,2022-04-30,18805
Sweden,2022-05-01,18856
Sweden,2022-05-02,18856
Sweden,2022-05-03,18856
Sweden,2022-05-04,18856
Sweden,2022-05-05,18856
Sweden,2022-05-06,18856
Sweden,2022-05-07,18856
Sweden,2022-05-08,18906
Sweden,2022-05-09,18906
Sweden,2022-05-10,18906
Sweden,2022-05-11,18906
Sweden,2022-05-12,18906
Sweden,2022-05-13,18906
Sweden,2022-05-14,18906
Sweden,2022-05-15,18948
Sweden,2022-05-16,18948
Sweden,2022-05-17,18948
Sweden,2022-05-18,18948
Sweden,2022-05-19,18948
Sweden,2022-05-20,18948
Sweden,2022-05-21,18948
Sweden,2022-05-22,18994
Sweden,2022-05-23,18994
Sweden,2022-05-24,18994
Sweden,2022-05-25,18994
Sweden,2022-05-26,18994
Sweden,2022-05-27,18994
Sweden,2022-05-28,18994
Sweden,2022-05-29,19021
Sweden,2022-05-30,19021
Sweden,2022-05-31,19021
Sweden,2022-06-01,19021
Sweden,2022-06-02,19021
Sweden,2022-06-03,19021
Sweden,2022-06-04,19021
Sweden,2022-06-05,19047
Sweden,2022-06-06,19047
Sweden,2022-06-07,19047
Sweden,2022-06-08,19047
Sweden,2022-06-09,19047
Sweden,2022-06-10,19047
Sweden,2022-06-11,19047
Sweden,2022-06-12,19068
Sweden,2022-06-13,19068
Sweden,2022-06-14,19068
Sweden,2022-06-15,19068
Sweden,2022-06-16,19068
Sweden,2022-06-17,19068
Sweden,2022-06-18,19068
Sweden,2022-06-19,19097
Sweden,2022-06-20,19097
Sweden,2022-06-21,19097
Sweden,2022-06-22,19097
Sweden,2022-06-23,19097
Sweden,2022-06-24,19097
Sweden,2022-06-25,19097
Sweden,2022-06-26,19129
Sweden,2022-06-27,19129
Sweden,2022-06-28,19129
Sweden,2022-06-29,19129
Sweden,2022-06-30,19129
Sweden,2022-07-01,19129
Sweden,2022-07-02,19129
Sweden,2022-07-03,19167
Sweden,2022-07-04,19167
Sweden,2022-07-05,19167
Sweden,2022-07-06,19167
Sweden,2022-07-07,19167
Sweden,2022-07-08,19167
Sweden,2022-07-09,19167
Sweden,2022-07-10,19228
Sweden,2022-07-11,19228
Sweden,2022-07-12,19228
Sweden,2022-07-13,19228
Sweden,2022-07-14,19228
Sweden,2022-07-15,19228
Sweden,2022-07-16,19228
Sweden,2022-07-17,19287
Sweden,2022-07-18,19287
Sweden,2022-07-19,19287
Sweden,2022-07-20,19287
Sweden,2022-07-21,19287
Sweden,2022-07-22,19287
Sweden,2022-07-23,19287
Sweden,2022-07-24,19397
Sweden,2022-07-25,19397
Sweden,2022-07-26,19397
Sweden,2022-07-27,19397
