Country,date,indicator,value
Denmark,2021-08-12,Daily hospital occupancy,113.0
Denmark,2021-08-13,Daily hospital occupancy,101.0
Denmark,2021-08-14,Daily hospital occupancy,94.0
Denmark,2021-08-15,Daily hospital occupancy,107.0
Denmark,2021-08-16,Daily hospital occupancy,117.0
Denmark,2021-08-17,Daily hospital occupancy,101.0
Denmark,2021-08-18,Daily hospital occupancy,105.0
Denmark,2021-08-19,Daily hospital occupancy,116.0
Denmark,2021-08-20,Daily hospital occupancy,115.0
Denmark,2021-08-21,Daily hospital occupancy,115.0
Denmark,2021-08-22,Daily hospital occupancy,124.0
Denmark,2021-08-23,Daily hospital occupancy,131.0
Denmark,2021-08-24,Daily hospital occupancy,131.0
Denmark,2021-08-25,Daily hospital occupancy,133.0
Denmark,2021-08-26,Daily hospital occupancy,127.0
Denmark,2021-08-27,Daily hospital occupancy,126.0
Denmark,2021-08-28,Daily hospital occupancy,124.0
Denmark,2021-08-29,Daily hospital occupancy,129.0
Denmark,2021-08-30,Daily hospital occupancy,142.0
Denmark,2021-08-31,Daily hospital occupancy,147.0
Denmark,2021-09-01,Daily hospital occupancy,134.0
Denmark,2021-09-02,Daily hospital occupancy,132.0
Denmark,2021-09-03,Daily hospital occupancy,137.0
Denmark,2021-09-04,Daily hospital occupancy,121.0
Denmark,2021-09-05,Daily hospital occupancy,124.0
Denmark,2021-09-06,Daily hospital occupancy,125.0
Denmark,2021-09-07,Daily hospital occupancy,123.0
Denmark,2021-09-08,Daily hospital occupancy,128.0
Denmark,2021-09-09,Daily hospital occupancy,132.0
Denmark,2021-09-10,Daily hospital occupancy,132.0
Denmark,2021-09-11,Daily hospital occupancy,124.0
Denmark,2021-09-12,Daily hospital occupancy,125.0
Denmark,2021-09-13,Daily hospital occupancy,125.0
Denmark,2021-09-14,Daily hospital occupancy,117.0
Denmark,2021-09-15,Daily hospital occupancy,116.0
Denmark,2021-09-16,Daily hospital occupancy,102.0
Denmark,2021-09-17,Daily hospital occupancy,105.0
Denmark,2021-09-18,Daily hospital occupancy,97.0
Denmark,2021-09-19,Daily hospital occupancy,98.0
Denmark,2021-09-20,Daily hospital occupancy,99.0
Denmark,2021-09-21,Daily hospital occupancy,96.0
Denmark,2021-09-22,Daily hospital occupancy,89.0
Denmark,2021-09-23,Daily hospital occupancy,87.0
Denmark,2021-09-24,Daily hospital occupancy,87.0
Denmark,2021-09-25,Daily hospital occupancy,77.0
Denmark,2021-09-26,Daily hospital occupancy,85.0
Denmark,2021-09-27,Daily hospital occupancy,95.0
Denmark,2021-09-28,Daily hospital occupancy,93.0
Denmark,2021-09-29,Daily hospital occupancy,89.0
Denmark,2021-09-30,Daily hospital occupancy,93.0
Denmark,2021-10-01,Daily hospital occupancy,83.0
Denmark,2021-10-02,Daily hospital occupancy,85.0
Denmark,2021-10-03,Daily hospital occupancy,82.0
Denmark,2021-10-04,Daily hospital occupancy,86.0
Denmark,2021-10-05,Daily hospital occupancy,87.0
Denmark,2021-10-06,Daily hospital occupancy,95.0
Denmark,2021-10-07,Daily hospital occupancy,98.0
Denmark,2021-10-08,Daily hospital occupancy,88.0
Denmark,2021-10-09,Daily hospital occupancy,77.0
Denmark,2021-10-10,Daily hospital occupancy,83.0
Denmark,2021-10-11,Daily hospital occupancy,89.0
Denmark,2021-10-12,Daily hospital occupancy,89.0
Denmark,2021-10-13,Daily hospital occupancy,91.0
Denmark,2021-10-14,Daily hospital occupancy,90.0
Denmark,2021-10-15,Daily hospital occupancy,105.0
Denmark,2021-10-16,Daily hospital occupancy,110.0
Denmark,2021-10-17,Daily hospital occupancy,120.0
Denmark,2021-10-18,Daily hospital occupancy,121.0
Denmark,2021-10-19,Daily hospital occupancy,120.0
Denmark,2021-10-20,Daily hospital occupancy,126.0
Denmark,2021-10-21,Daily hospital occupancy,132.0
Denmark,2021-10-22,Daily hospital occupancy,144.0
Denmark,2021-10-23,Daily hospital occupancy,156.0
Denmark,2021-10-24,Daily hospital occupancy,167.0
Denmark,2021-10-25,Daily hospital occupancy,186.0
Denmark,2021-10-26,Daily hospital occupancy,213.0
Denmark,2021-10-27,Daily hospital occupancy,200.0
Denmark,2021-10-28,Daily hospital occupancy,212.0
Denmark,2021-10-29,Daily hospital occupancy,221.0
Denmark,2021-10-30,Daily hospital occupancy,219.0
Denmark,2021-10-31,Daily hospital occupancy,233.0
Denmark,2021-11-01,Daily hospital occupancy,248.0
Denmark,2021-11-02,Daily hospital occupancy,255.0
Denmark,2021-11-03,Daily hospital occupancy,264.0
Denmark,2021-11-04,Daily hospital occupancy,246.0
Denmark,2021-11-05,Daily hospital occupancy,263.0
Denmark,2021-11-06,Daily hospital occupancy,277.0
Denmark,2021-11-07,Daily hospital occupancy,282.0
Denmark,2021-11-08,Daily hospital occupancy,303.0
Denmark,2021-11-09,Daily hospital occupancy,315.0
Denmark,2021-11-10,Daily hospital occupancy,319.0
Denmark,2021-11-11,Daily hospital occupancy,307.0
Denmark,2021-11-12,Daily hospital occupancy,316.0
Denmark,2021-11-13,Daily hospital occupancy,319.0
Denmark,2021-11-14,Daily hospital occupancy,346.0
Denmark,2021-11-15,Daily hospital occupancy,356.0
Denmark,2021-11-16,Daily hospital occupancy,371.0
Denmark,2021-11-17,Daily hospital occupancy,369.0
Denmark,2021-11-18,Daily hospital occupancy,362.0
Denmark,2021-11-19,Daily hospital occupancy,378.0
Denmark,2021-11-20,Daily hospital occupancy,386.0
Denmark,2021-11-21,Daily hospital occupancy,414.0
Denmark,2021-11-22,Daily hospital occupancy,438.0
Denmark,2021-11-23,Daily hospital occupancy,444.0
Denmark,2021-11-24,Daily hospital occupancy,435.0
Denmark,2021-11-25,Daily hospital occupancy,411.0
Denmark,2021-11-26,Daily hospital occupancy,426.0
Denmark,2021-11-27,Daily hospital occupancy,418.0
Denmark,2021-11-28,Daily hospital occupancy,435.0
Denmark,2021-11-29,Daily hospital occupancy,446.0
Denmark,2021-11-30,Daily hospital occupancy,433.0
Denmark,2021-12-01,Daily hospital occupancy,439.0
Denmark,2021-12-02,Daily hospital occupancy,427.0
Denmark,2021-12-03,Daily hospital occupancy,449.0
Denmark,2021-12-04,Daily hospital occupancy,434.0
Denmark,2021-12-05,Daily hospital occupancy,447.0
Denmark,2021-12-06,Daily hospital occupancy,468.0
Denmark,2021-12-07,Daily hospital occupancy,465.0
Denmark,2021-12-08,Daily hospital occupancy,461.0
Denmark,2021-12-09,Daily hospital occupancy,460.0
Denmark,2021-12-10,Daily hospital occupancy,472.0
Denmark,2021-12-11,Daily hospital occupancy,455.0
Denmark,2021-12-12,Daily hospital occupancy,468.0
Denmark,2021-12-13,Daily hospital occupancy,487.0
Denmark,2021-12-14,Daily hospital occupancy,498.0
Denmark,2021-12-15,Daily hospital occupancy,508.0
Denmark,2021-12-16,Daily hospital occupancy,517.0
Denmark,2021-12-17,Daily hospital occupancy,518.0
Denmark,2021-12-18,Daily hospital occupancy,533.0
Denmark,2021-12-19,Daily hospital occupancy,560.0
Denmark,2021-12-20,Daily hospital occupancy,581.0
Denmark,2021-12-21,Daily hospital occupancy,554.0
Denmark,2021-12-22,Daily hospital occupancy,553.0
Denmark,2021-12-23,Daily hospital occupancy,570.0
Denmark,2021-12-24,Daily hospital occupancy,538.0
Denmark,2021-12-25,Daily hospital occupancy,522.0
Denmark,2021-12-26,Daily hospital occupancy,579.0
Denmark,2021-12-27,Daily hospital occupancy,608.0
Denmark,2021-12-28,Daily hospital occupancy,666.0
Denmark,2021-12-29,Daily hospital occupancy,675.0
Denmark,2021-12-30,Daily hospital occupancy,665.0
Denmark,2021-12-31,Daily hospital occupancy,641.0
Denmark,2022-01-01,Daily hospital occupancy,647.0
Denmark,2022-01-02,Daily hospital occupancy,709.0
Denmark,2022-01-03,Daily hospital occupancy,770.0
Denmark,2022-01-04,Daily hospital occupancy,794.0
Denmark,2022-01-05,Daily hospital occupancy,784.0
Denmark,2022-01-06,Daily hospital occupancy,756.0
Denmark,2022-01-07,Daily hospital occupancy,755.0
Denmark,2022-01-08,Daily hospital occupancy,730.0
Denmark,2022-01-09,Daily hospital occupancy,723.0
Denmark,2022-01-10,Daily hospital occupancy,777.0
Denmark,2022-01-11,Daily hospital occupancy,754.0
Denmark,2022-01-12,Daily hospital occupancy,751.0
Denmark,2022-01-13,Daily hospital occupancy,755.0
Denmark,2022-01-14,Daily hospital occupancy,757.0
Denmark,2022-01-15,Daily hospital occupancy,711.0
Denmark,2022-01-16,Daily hospital occupancy,734.0
Denmark,2022-01-17,Daily hospital occupancy,802.0
Denmark,2022-01-18,Daily hospital occupancy,810.0
Denmark,2022-01-19,Daily hospital occupancy,821.0
Denmark,2022-01-20,Daily hospital occupancy,825.0
Denmark,2022-01-21,Daily hospital occupancy,813.0
Denmark,2022-01-22,Daily hospital occupancy,781.0
Denmark,2022-01-23,Daily hospital occupancy,813.0
Denmark,2022-01-24,Daily hospital occupancy,894.0
Denmark,2022-01-25,Daily hospital occupancy,918.0
Denmark,2022-01-26,Daily hospital occupancy,938.0
Denmark,2022-01-27,Daily hospital occupancy,955.0
Denmark,2022-01-28,Daily hospital occupancy,967.0
Denmark,2022-01-29,Daily hospital occupancy,922.0
Denmark,2022-01-30,Daily hospital occupancy,948.0
Denmark,2022-01-31,Daily hospital occupancy,1028.0
Denmark,2022-02-01,Daily hospital occupancy,1070.0
Denmark,2022-02-02,Daily hospital occupancy,1092.0
Denmark,2022-02-03,Daily hospital occupancy,1116.0
Denmark,2022-02-04,Daily hospital occupancy,1156.0
Denmark,2022-02-05,Daily hospital occupancy,1138.0
Denmark,2022-02-06,Daily hospital occupancy,1203.0
Denmark,2022-02-07,Daily hospital occupancy,1294.0
Denmark,2022-02-08,Daily hospital occupancy,1315.0
Denmark,2022-02-09,Daily hospital occupancy,1332.0
Denmark,2022-02-10,Daily hospital occupancy,1354.0
Denmark,2022-02-11,Daily hospital occupancy,1370.0
Denmark,2022-02-12,Daily hospital occupancy,1316.0
Denmark,2022-02-13,Daily hospital occupancy,1356.0
Denmark,2022-02-14,Daily hospital occupancy,1465.0
Denmark,2022-02-15,Daily hospital occupancy,1523.0
Denmark,2022-02-16,Daily hospital occupancy,1498.0
Denmark,2022-02-17,Daily hospital occupancy,1604.0
Denmark,2022-02-18,Daily hospital occupancy,1615.0
Denmark,2022-02-19,Daily hospital occupancy,1546.0
Denmark,2022-02-20,Daily hospital occupancy,1587.0
Denmark,2022-02-21,Daily hospital occupancy,1717.0
Denmark,2022-02-22,Daily hospital occupancy,1759.0
Denmark,2022-02-23,Daily hospital occupancy,1721.0
Denmark,2022-02-24,Daily hospital occupancy,1746.0
Denmark,2022-02-25,Daily hospital occupancy,1762.0
Denmark,2022-02-26,Daily hospital occupancy,1572.0
Denmark,2022-02-27,Daily hospital occupancy,1643.0
Denmark,2022-02-28,Daily hospital occupancy,1751.0
Denmark,2022-03-01,Daily hospital occupancy,1734.0
Denmark,2022-03-02,Daily hospital occupancy,1666.0
Denmark,2022-03-03,Daily hospital occupancy,1623.0
Denmark,2022-03-04,Daily hospital occupancy,1602.0
Denmark,2022-03-05,Daily hospital occupancy,1535.0
Denmark,2022-03-06,Daily hospital occupancy,1556.0
Denmark,2022-03-07,Daily hospital occupancy,1644.0
Denmark,2022-03-08,Daily hospital occupancy,1602.0
Denmark,2022-03-09,Daily hospital occupancy,1603.0
Denmark,2022-03-10,Daily hospital occupancy,1567.0
Denmark,2022-03-11,Daily hospital occupancy,1541.0
Denmark,2022-03-12,Daily hospital occupancy,1395.0
Denmark,2022-03-13,Daily hospital occupancy,1464.0
Denmark,2022-03-14,Daily hospital occupancy,1567.0
Denmark,2022-03-15,Daily hospital occupancy,1531.0
Denmark,2022-03-16,Daily hospital occupancy,1503.0
Denmark,2022-03-17,Daily hospital occupancy,1453.0
Denmark,2022-03-18,Daily hospital occupancy,1414.0
Denmark,2022-03-19,Daily hospital occupancy,1296.0
Denmark,2022-03-20,Daily hospital occupancy,1327.0
Denmark,2022-03-21,Daily hospital occupancy,1408.0
Denmark,2022-03-22,Daily hospital occupancy,1357.0
Norway,2020-03-13,Daily hospital occupancy,27.0
Norway,2020-03-14,Daily hospital occupancy,35.0
Norway,2020-03-15,Daily hospital occupancy,41.0
Norway,2020-03-16,Daily hospital occupancy,50.0
Norway,2020-03-17,Daily hospital occupancy,68.0
Norway,2020-03-18,Daily hospital occupancy,82.0
Norway,2020-03-19,Daily hospital occupancy,102.0
Norway,2020-03-20,Daily hospital occupancy,130.0
Norway,2020-03-21,Daily hospital occupancy,148.0
Norway,2020-03-22,Daily hospital occupancy,169.0
Norway,2020-03-23,Daily hospital occupancy,193.0
Norway,2020-03-24,Daily hospital occupancy,212.0
Norway,2020-03-25,Daily hospital occupancy,237.0
Norway,2020-03-26,Daily hospital occupancy,266.0
Norway,2020-03-27,Daily hospital occupancy,303.0
Norway,2020-03-28,Daily hospital occupancy,291.0
Norway,2020-03-29,Daily hospital occupancy,317.0
Norway,2020-03-30,Daily hospital occupancy,321.0
Norway,2020-03-31,Daily hospital occupancy,317.0
Norway,2020-04-01,Daily hospital occupancy,325.0
Norway,2020-04-02,Daily hospital occupancy,318.0
Norway,2020-04-03,Daily hospital occupancy,318.0
Norway,2020-04-04,Daily hospital occupancy,306.0
Norway,2020-04-05,Daily hospital occupancy,310.0
Norway,2020-04-06,Daily hospital occupancy,314.0
Norway,2020-04-07,Daily hospital occupancy,277.0
Norway,2020-04-08,Daily hospital occupancy,250.0
Norway,2020-04-09,Daily hospital occupancy,252.0
Norway,2020-04-10,Daily hospital occupancy,234.0
Norway,2020-04-11,Daily hospital occupancy,214.0
Norway,2020-04-12,Daily hospital occupancy,214.0
Norway,2020-04-13,Daily hospital occupancy,204.0
Norway,2020-04-14,Daily hospital occupancy,201.0
Norway,2020-04-15,Daily hospital occupancy,190.0
Norway,2020-04-16,Daily hospital occupancy,175.0
Norway,2020-04-17,Daily hospital occupancy,165.0
Norway,2020-04-18,Daily hospital occupancy,148.0
Norway,2020-04-19,Daily hospital occupancy,153.0
Norway,2020-04-20,Daily hospital occupancy,160.0
Norway,2020-04-21,Daily hospital occupancy,144.0
Norway,2020-04-22,Daily hospital occupancy,129.0
Norway,2020-04-23,Daily hospital occupancy,123.0
Norway,2020-04-24,Daily hospital occupancy,120.0
Norway,2020-04-25,Daily hospital occupancy,114.0
Norway,2020-04-26,Daily hospital occupancy,122.0
Norway,2020-04-27,Daily hospital occupancy,125.0
Norway,2020-04-28,Daily hospital occupancy,119.0
Norway,2020-04-29,Daily hospital occupancy,114.0
Norway,2020-04-30,Daily hospital occupancy,98.0
Norway,2020-05-01,Daily hospital occupancy,82.0
Norway,2020-05-02,Daily hospital occupancy,81.0
Norway,2020-05-03,Daily hospital occupancy,80.0
Norway,2020-05-04,Daily hospital occupancy,82.0
Norway,2020-05-05,Daily hospital occupancy,71.0
Norway,2020-05-06,Daily hospital occupancy,62.0
Norway,2020-05-07,Daily hospital occupancy,63.0
Norway,2020-05-08,Daily hospital occupancy,61.0
Norway,2020-05-09,Daily hospital occupancy,59.0
Norway,2020-05-10,Daily hospital occupancy,60.0
Norway,2020-05-11,Daily hospital occupancy,59.0
Norway,2020-05-12,Daily hospital occupancy,59.0
Norway,2020-05-13,Daily hospital occupancy,61.0
Norway,2020-05-14,Daily hospital occupancy,61.0
Norway,2020-05-15,Daily hospital occupancy,58.0
Norway,2020-05-16,Daily hospital occupancy,52.0
Norway,2020-05-17,Daily hospital occupancy,52.0
Norway,2020-05-18,Daily hospital occupancy,52.0
Norway,2020-05-19,Daily hospital occupancy,51.0
Norway,2020-05-20,Daily hospital occupancy,51.0
Norway,2020-05-21,Daily hospital occupancy,41.0
Norway,2020-05-22,Daily hospital occupancy,45.0
Norway,2020-05-23,Daily hospital occupancy,35.0
Norway,2020-05-24,Daily hospital occupancy,38.0
Norway,2020-05-25,Daily hospital occupancy,40.0
Norway,2020-05-26,Daily hospital occupancy,37.0
Norway,2020-05-27,Daily hospital occupancy,36.0
Norway,2020-05-28,Daily hospital occupancy,36.0
Norway,2020-05-29,Daily hospital occupancy,30.0
Norway,2020-05-30,Daily hospital occupancy,28.0
Norway,2020-05-31,Daily hospital occupancy,28.0
Norway,2020-06-01,Daily hospital occupancy,29.0
Norway,2020-06-02,Daily hospital occupancy,32.0
Norway,2020-06-03,Daily hospital occupancy,27.0
Norway,2020-06-04,Daily hospital occupancy,29.0
Norway,2020-06-05,Daily hospital occupancy,22.0
Norway,2020-06-06,Daily hospital occupancy,21.0
Norway,2020-06-07,Daily hospital occupancy,21.0
Norway,2020-06-08,Daily hospital occupancy,21.0
Norway,2020-06-09,Daily hospital occupancy,21.0
Norway,2020-06-10,Daily hospital occupancy,18.0
Norway,2020-06-11,Daily hospital occupancy,16.0
Norway,2020-06-12,Daily hospital occupancy,16.0
Norway,2020-06-13,Daily hospital occupancy,18.0
Norway,2020-06-15,Daily hospital occupancy,18.0
Norway,2020-06-16,Daily hospital occupancy,18.0
Norway,2020-06-17,Daily hospital occupancy,18.0
Norway,2020-06-18,Daily hospital occupancy,19.0
Norway,2020-06-19,Daily hospital occupancy,17.0
Norway,2020-06-22,Daily hospital occupancy,13.0
Norway,2020-06-23,Daily hospital occupancy,12.0
Norway,2020-06-24,Daily hospital occupancy,16.0
Norway,2020-06-25,Daily hospital occupancy,18.0
Norway,2020-06-26,Daily hospital occupancy,20.0
Norway,2020-06-29,Daily hospital occupancy,18.0
Norway,2020-06-30,Daily hospital occupancy,18.0
Norway,2020-07-01,Daily hospital occupancy,17.0
Norway,2020-07-02,Daily hospital occupancy,19.0
Norway,2020-07-03,Daily hospital occupancy,15.0
Norway,2020-07-06,Daily hospital occupancy,11.0
Norway,2020-07-07,Daily hospital occupancy,9.0
Norway,2020-07-08,Daily hospital occupancy,8.0
Norway,2020-07-09,Daily hospital occupancy,8.0
Norway,2020-07-10,Daily hospital occupancy,4.0
Norway,2020-07-13,Daily hospital occupancy,7.0
Norway,2020-07-14,Daily hospital occupancy,7.0
Norway,2020-07-15,Daily hospital occupancy,5.0
Norway,2020-07-16,Daily hospital occupancy,6.0
Norway,2020-07-17,Daily hospital occupancy,8.0
Norway,2020-07-20,Daily hospital occupancy,10.0
Norway,2020-07-21,Daily hospital occupancy,7.0
Norway,2020-07-22,Daily hospital occupancy,3.0
Norway,2020-07-23,Daily hospital occupancy,3.0
Norway,2020-07-24,Daily hospital occupancy,3.0
Norway,2020-07-27,Daily hospital occupancy,7.0
Norway,2020-07-28,Daily hospital occupancy,5.0
Norway,2020-07-29,Daily hospital occupancy,6.0
Norway,2020-07-30,Daily hospital occupancy,6.0
Norway,2020-07-31,Daily hospital occupancy,3.0
Norway,2020-08-03,Daily hospital occupancy,14.0
Norway,2020-08-04,Daily hospital occupancy,12.0
Norway,2020-08-05,Daily hospital occupancy,11.0
Norway,2020-08-06,Daily hospital occupancy,14.0
Norway,2020-08-07,Daily hospital occupancy,15.0
Norway,2020-08-10,Daily hospital occupancy,16.0
Norway,2020-08-11,Daily hospital occupancy,15.0
Norway,2020-08-12,Daily hospital occupancy,15.0
Norway,2020-08-13,Daily hospital occupancy,12.0
Norway,2020-08-14,Daily hospital occupancy,8.0
Norway,2020-08-17,Daily hospital occupancy,14.0
Norway,2020-08-18,Daily hospital occupancy,12.0
Norway,2020-08-19,Daily hospital occupancy,11.0
Norway,2020-08-20,Daily hospital occupancy,10.0
Norway,2020-08-21,Daily hospital occupancy,13.0
Norway,2020-08-24,Daily hospital occupancy,17.0
Norway,2020-08-25,Daily hospital occupancy,18.0
Norway,2020-08-26,Daily hospital occupancy,17.0
Norway,2020-08-27,Daily hospital occupancy,17.0
Norway,2020-08-28,Daily hospital occupancy,16.0
Norway,2020-08-31,Daily hospital occupancy,12.0
Norway,2020-09-01,Daily hospital occupancy,11.0
Norway,2020-09-02,Daily hospital occupancy,11.0
Norway,2020-09-03,Daily hospital occupancy,13.0
Norway,2020-09-04,Daily hospital occupancy,16.0
Norway,2020-09-07,Daily hospital occupancy,15.0
Norway,2020-09-08,Daily hospital occupancy,11.0
Norway,2020-09-09,Daily hospital occupancy,14.0
Norway,2020-09-10,Daily hospital occupancy,11.0
Norway,2020-09-11,Daily hospital occupancy,16.0
Norway,2020-09-14,Daily hospital occupancy,21.0
Norway,2020-09-15,Daily hospital occupancy,18.0
Norway,2020-09-16,Daily hospital occupancy,16.0
Norway,2020-09-17,Daily hospital occupancy,20.0
Norway,2020-09-18,Daily hospital occupancy,16.0
Norway,2020-09-21,Daily hospital occupancy,23.0
Norway,2020-09-22,Daily hospital occupancy,21.0
Norway,2020-09-23,Daily hospital occupancy,19.0
Norway,2020-09-24,Daily hospital occupancy,24.0
Norway,2020-09-25,Daily hospital occupancy,19.0
Norway,2020-09-28,Daily hospital occupancy,21.0
Norway,2020-09-29,Daily hospital occupancy,24.0
Norway,2020-09-30,Daily hospital occupancy,28.0
Norway,2020-10-01,Daily hospital occupancy,25.0
Norway,2020-10-02,Daily hospital occupancy,27.0
Norway,2020-10-05,Daily hospital occupancy,25.0
Norway,2020-10-06,Daily hospital occupancy,22.0
Norway,2020-10-07,Daily hospital occupancy,25.0
Norway,2020-10-08,Daily hospital occupancy,27.0
Norway,2020-10-09,Daily hospital occupancy,23.0
Norway,2020-10-12,Daily hospital occupancy,31.0
Norway,2020-10-13,Daily hospital occupancy,27.0
Norway,2020-10-14,Daily hospital occupancy,23.0
Norway,2020-10-15,Daily hospital occupancy,24.0
Norway,2020-10-16,Daily hospital occupancy,28.0
Norway,2020-10-19,Daily hospital occupancy,28.0
Norway,2020-10-20,Daily hospital occupancy,29.0
Norway,2020-10-21,Daily hospital occupancy,36.0
Norway,2020-10-22,Daily hospital occupancy,44.0
Norway,2020-10-23,Daily hospital occupancy,44.0
Norway,2020-10-26,Daily hospital occupancy,54.0
Norway,2020-10-27,Daily hospital occupancy,51.0
Norway,2020-10-28,Daily hospital occupancy,49.0
Norway,2020-10-29,Daily hospital occupancy,47.0
Norway,2020-10-30,Daily hospital occupancy,60.0
Norway,2020-10-31,Daily hospital occupancy,60.0
Norway,2020-11-01,Daily hospital occupancy,63.0
Norway,2020-11-02,Daily hospital occupancy,64.0
Norway,2020-11-03,Daily hospital occupancy,61.0
Norway,2020-11-04,Daily hospital occupancy,70.0
Norway,2020-11-05,Daily hospital occupancy,72.0
Norway,2020-11-06,Daily hospital occupancy,88.0
Norway,2020-11-07,Daily hospital occupancy,92.0
Norway,2020-11-08,Daily hospital occupancy,96.0
Norway,2020-11-09,Daily hospital occupancy,97.0
Norway,2020-11-10,Daily hospital occupancy,104.0
Norway,2020-11-11,Daily hospital occupancy,95.0
Norway,2020-11-12,Daily hospital occupancy,110.0
Norway,2020-11-13,Daily hospital occupancy,109.0
Norway,2020-11-14,Daily hospital occupancy,117.0
Norway,2020-11-15,Daily hospital occupancy,127.0
Norway,2020-11-16,Daily hospital occupancy,135.0
Norway,2020-11-17,Daily hospital occupancy,139.0
Norway,2020-11-18,Daily hospital occupancy,143.0
Norway,2020-11-19,Daily hospital occupancy,138.0
Norway,2020-11-20,Daily hospital occupancy,127.0
Norway,2020-11-21,Daily hospital occupancy,124.0
Norway,2020-11-22,Daily hospital occupancy,129.0
Norway,2020-11-23,Daily hospital occupancy,138.0
Norway,2020-11-24,Daily hospital occupancy,128.0
Norway,2020-11-25,Daily hospital occupancy,116.0
Norway,2020-11-26,Daily hospital occupancy,123.0
Norway,2020-11-27,Daily hospital occupancy,121.0
Norway,2020-11-28,Daily hospital occupancy,118.0
Norway,2020-11-29,Daily hospital occupancy,123.0
Norway,2020-11-30,Daily hospital occupancy,129.0
Norway,2020-12-01,Daily hospital occupancy,128.0
Norway,2020-12-02,Daily hospital occupancy,128.0
Norway,2020-12-03,Daily hospital occupancy,111.0
Norway,2020-12-04,Daily hospital occupancy,128.0
Norway,2020-12-05,Daily hospital occupancy,131.0
Norway,2020-12-06,Daily hospital occupancy,132.0
Norway,2020-12-07,Daily hospital occupancy,151.0
Norway,2020-12-08,Daily hospital occupancy,139.0
Norway,2020-12-09,Daily hospital occupancy,132.0
Norway,2020-12-10,Daily hospital occupancy,136.0
Norway,2020-12-11,Daily hospital occupancy,132.0
Norway,2020-12-12,Daily hospital occupancy,118.0
Norway,2020-12-13,Daily hospital occupancy,121.0
Norway,2020-12-14,Daily hospital occupancy,133.0
Norway,2020-12-15,Daily hospital occupancy,126.0
Norway,2020-12-16,Daily hospital occupancy,133.0
Norway,2020-12-17,Daily hospital occupancy,121.0
Norway,2020-12-18,Daily hospital occupancy,122.0
Norway,2020-12-19,Daily hospital occupancy,136.0
Norway,2020-12-20,Daily hospital occupancy,138.0
Norway,2020-12-21,Daily hospital occupancy,146.0
Norway,2020-12-22,Daily hospital occupancy,138.0
Norway,2020-12-23,Daily hospital occupancy,129.0
Norway,2020-12-24,Daily hospital occupancy,123.0
Norway,2020-12-25,Daily hospital occupancy,113.0
Norway,2020-12-26,Daily hospital occupancy,112.0
Norway,2020-12-27,Daily hospital occupancy,129.0
Norway,2020-12-28,Daily hospital occupancy,141.0
Norway,2020-12-29,Daily hospital occupancy,151.0
Norway,2020-12-30,Daily hospital occupancy,145.0
Norway,2020-12-31,Daily hospital occupancy,140.0
Norway,2021-01-01,Daily hospital occupancy,126.0
Norway,2021-01-02,Daily hospital occupancy,127.0
Norway,2021-01-03,Daily hospital occupancy,128.0
Norway,2021-01-04,Daily hospital occupancy,129.0
Norway,2021-01-05,Daily hospital occupancy,133.0
Norway,2021-01-06,Daily hospital occupancy,129.0
Norway,2021-01-07,Daily hospital occupancy,127.0
Norway,2021-01-08,Daily hospital occupancy,131.0
Norway,2021-01-09,Daily hospital occupancy,125.0
Norway,2021-01-10,Daily hospital occupancy,143.0
Norway,2021-01-11,Daily hospital occupancy,147.0
Norway,2021-01-12,Daily hospital occupancy,149.0
Norway,2021-01-13,Daily hospital occupancy,156.0
Norway,2021-01-14,Daily hospital occupancy,164.0
Norway,2021-01-15,Daily hospital occupancy,158.0
Norway,2021-01-16,Daily hospital occupancy,150.0
Norway,2021-01-17,Daily hospital occupancy,158.0
Norway,2021-01-18,Daily hospital occupancy,152.0
Norway,2021-01-19,Daily hospital occupancy,132.0
Norway,2021-01-20,Daily hospital occupancy,124.0
Norway,2021-01-21,Daily hospital occupancy,125.0
Norway,2021-01-22,Daily hospital occupancy,131.0
Norway,2021-01-23,Daily hospital occupancy,129.0
Norway,2021-01-24,Daily hospital occupancy,135.0
Norway,2021-01-25,Daily hospital occupancy,135.0
Norway,2021-01-26,Daily hospital occupancy,122.0
Norway,2021-01-27,Daily hospital occupancy,120.0
Norway,2021-01-28,Daily hospital occupancy,104.0
Norway,2021-01-29,Daily hospital occupancy,99.0
Norway,2021-01-30,Daily hospital occupancy,87.0
Norway,2021-01-31,Daily hospital occupancy,90.0
Norway,2021-02-01,Daily hospital occupancy,96.0
Norway,2021-02-02,Daily hospital occupancy,94.0
Norway,2021-02-03,Daily hospital occupancy,95.0
Norway,2021-02-04,Daily hospital occupancy,94.0
Norway,2021-02-05,Daily hospital occupancy,95.0
Norway,2021-02-06,Daily hospital occupancy,85.0
Norway,2021-02-07,Daily hospital occupancy,91.0
Norway,2021-02-08,Daily hospital occupancy,91.0
Norway,2021-02-09,Daily hospital occupancy,94.0
Norway,2021-02-10,Daily hospital occupancy,88.0
Norway,2021-02-11,Daily hospital occupancy,82.0
Norway,2021-02-12,Daily hospital occupancy,80.0
Norway,2021-02-13,Daily hospital occupancy,76.0
Norway,2021-02-14,Daily hospital occupancy,85.0
Norway,2021-02-15,Daily hospital occupancy,87.0
Norway,2021-02-16,Daily hospital occupancy,79.0
Norway,2021-02-17,Daily hospital occupancy,69.0
Norway,2021-02-18,Daily hospital occupancy,72.0
